"Estacion","Fecha inicial","Fecha final","DViento"
"HOSPITAL DEL NORTE","2022-10-03","","202.78333333"
"HOSPITAL DEL NORTE","2022-10-02","","218.20869565"
"HOSPITAL DEL NORTE","2022-10-01","","174.85"
"HOSPITAL DEL NORTE","2022-09-30","","183.2125"
"HOSPITAL DEL NORTE","2022-09-29","","205.8"
"HOSPITAL DEL NORTE","2022-09-28","","188.45"
"HOSPITAL DEL NORTE","2022-09-27","","245.49166667"
"HOSPITAL DEL NORTE","2022-09-26","","186.46666667"
"HOSPITAL DEL NORTE","2022-09-25","","177.28695652"
"HOSPITAL DEL NORTE","2022-09-24","","172.47916667"
"HOSPITAL DEL NORTE","2022-09-23","","212.6375"
"HOSPITAL DEL NORTE","2022-09-22","","153.2125"
"HOSPITAL DEL NORTE","2022-09-21","","175.58333333"
"HOSPITAL DEL NORTE","2022-09-20","","200.7625"
"HOSPITAL DEL NORTE","2022-09-19","","193.85"
"HOSPITAL DEL NORTE","2022-09-18","","182.66882609"
"HOSPITAL DEL NORTE","2022-09-17","","276.066625"
"HOSPITAL DEL NORTE","2022-09-16","","204.866625"
"HOSPITAL DEL NORTE","2022-09-15","","243.02808333"
"HOSPITAL DEL NORTE","2022-09-14","","200.212"
"HOSPITAL DEL NORTE","2022-09-13","","203.44829167"
"HOSPITAL DEL NORTE","2022-09-12","","195.22383333"
"HOSPITAL DEL NORTE","2022-09-11","","211.92556522"
"HOSPITAL DEL NORTE","2022-09-10","","191.22341667"
"HOSPITAL DEL NORTE","2022-09-09","","183.798"
"HOSPITAL DEL NORTE","2022-09-08","","158.97458333"
"HOSPITAL DEL NORTE","2022-09-07","","197.79779167"
"HOSPITAL DEL NORTE","2022-09-06","","210.928875"
"HOSPITAL DEL NORTE","2022-09-05","","195.55533333"
"HOSPITAL DEL NORTE","2022-09-04","","111.14526087"
"HOSPITAL DEL NORTE","2022-09-03","","237.579"
"HOSPITAL DEL NORTE","2022-09-02","","258.723125"
"HOSPITAL DEL NORTE","2022-09-01","","156.37333333"
"HOSPITAL DEL NORTE","2022-08-31","","161.33529167"
"HOSPITAL DEL NORTE","2022-08-30","","230.36683333"
"HOSPITAL DEL NORTE","2022-08-29","","194.23229167"
"HOSPITAL DEL NORTE","2022-08-28","","201.22186957"
"HOSPITAL DEL NORTE","2022-08-27","","180.62104167"
"HOSPITAL DEL NORTE","2022-08-26","","206.64433333"
"HOSPITAL DEL NORTE","2022-08-25","","188.29991667"
"HOSPITAL DEL NORTE","2022-08-24","","225.42916667"
"HOSPITAL DEL NORTE","2022-08-23","","235.11666667"
"HOSPITAL DEL NORTE","2022-08-22","","170.02083333"
"HOSPITAL DEL NORTE","2022-08-21","","170.42916667"
"HOSPITAL DEL NORTE","2022-08-20","","198.53333333"
"HOSPITAL DEL NORTE","2022-08-19","","224.47916667"
"HOSPITAL DEL NORTE","2022-08-18","","205.25"
"HOSPITAL DEL NORTE","2022-08-17","","210.91666667"
"HOSPITAL DEL NORTE","2022-08-16","","203.09166667"
"HOSPITAL DEL NORTE","2022-08-15","","229.74166667"
"HOSPITAL DEL NORTE","2022-08-14","","182.1"
"HOSPITAL DEL NORTE","2022-08-13","","249.6875"
"HOSPITAL DEL NORTE","2022-08-12","","185.64166667"
"HOSPITAL DEL NORTE","2022-08-11","","172.52916667"
"HOSPITAL DEL NORTE","2022-08-10","","203.2625"
"HOSPITAL DEL NORTE","2022-08-09","","231.82083333"
"HOSPITAL DEL NORTE","2022-08-08","","186.30416667"
"HOSPITAL DEL NORTE","2022-08-07","","209.18333333"
"HOSPITAL DEL NORTE","2022-08-06","","183.72916667"
"HOSPITAL DEL NORTE","2022-08-05","","174.5875"
"HOSPITAL DEL NORTE","2022-08-04","","211.9875"
"HOSPITAL DEL NORTE","2022-08-03","","201.62083333"
"HOSPITAL DEL NORTE","2022-08-02","","201.97083333"
"HOSPITAL DEL NORTE","2022-08-01","","207.65833333"
"HOSPITAL DEL NORTE","2022-07-31","","219.60869565"
"HOSPITAL DEL NORTE","2022-07-30","","235.18333333"
"HOSPITAL DEL NORTE","2022-07-29","","189.18333333"
"HOSPITAL DEL NORTE","2022-07-28","","247.7"
"HOSPITAL DEL NORTE","2022-07-27","","205.3"
"HOSPITAL DEL NORTE","2022-07-26","","155.42916667"
"HOSPITAL DEL NORTE","2022-07-25","","225.94583333"
"HOSPITAL DEL NORTE","2022-07-24","","234.99166667"
"HOSPITAL DEL NORTE","2022-07-23","","253.3375"
"HOSPITAL DEL NORTE","2022-07-22","","189.02083333"
"HOSPITAL DEL NORTE","2022-07-21","","192.9625"
"HOSPITAL DEL NORTE","2022-07-20","","184.77916667"
"HOSPITAL DEL NORTE","2022-07-19","","222.475"
"HOSPITAL DEL NORTE","2022-07-18","","248.02083333"
"HOSPITAL DEL NORTE","2022-07-17","","175.26666667"
"HOSPITAL DEL NORTE","2022-07-16","","208.03333333"
"HOSPITAL DEL NORTE","2022-07-15","","177.67916667"
"HOSPITAL DEL NORTE","2022-07-14","","177.74583333"
"HOSPITAL DEL NORTE","2022-07-13","","199.4625"
"HOSPITAL DEL NORTE","2022-07-12","","180.29166667"
"HOSPITAL DEL NORTE","2022-07-11","","109.7375"
"HOSPITAL DEL NORTE","2022-07-10","","208.02916667"
"HOSPITAL DEL NORTE","2022-07-09","","206.0375"
"HOSPITAL DEL NORTE","2022-07-08","","192.05833333"
"HOSPITAL DEL NORTE","2022-07-07","","243.38333333"
"HOSPITAL DEL NORTE","2022-07-06","","205.19583333"
"HOSPITAL DEL NORTE","2022-07-05","","206.12916667"
"HOSPITAL DEL NORTE","2022-07-04","","197.17916667"
"HOSPITAL DEL NORTE","2022-07-03","","238.10416667"
"HOSPITAL DEL NORTE","2022-07-02","","204.7625"
"HOSPITAL DEL NORTE","2022-07-01","","200.82083333"
"HOSPITAL DEL NORTE","2022-06-30","","176.62608696"
"HOSPITAL DEL NORTE","2022-06-29","","176.35833333"
"HOSPITAL DEL NORTE","2022-06-28","","196.86666667"
"HOSPITAL DEL NORTE","2022-06-27","","197.37083333"
"HOSPITAL DEL NORTE","2022-06-26","","185.75416667"
"HOSPITAL DEL NORTE","2022-06-25","","230.25833333"
"HOSPITAL DEL NORTE","2022-06-24","","214.5"
"HOSPITAL DEL NORTE","2022-06-23","","225.525"
"HOSPITAL DEL NORTE","2022-06-22","","210.15"
"HOSPITAL DEL NORTE","2022-06-21","","190.42083333"
"HOSPITAL DEL NORTE","2022-06-20","","172.725"
"HOSPITAL DEL NORTE","2022-06-19","","208.19583333"
"HOSPITAL DEL NORTE","2022-06-18","","218.27916667"
"HOSPITAL DEL NORTE","2022-06-17","","179.39583333"
"HOSPITAL DEL NORTE","2022-06-16","","242.12916667"
"HOSPITAL DEL NORTE","2022-06-15","","210.8"
"HOSPITAL DEL NORTE","2022-06-14","","215.90833333"
"HOSPITAL DEL NORTE","2022-06-13","","243.84166667"
"HOSPITAL DEL NORTE","2022-06-12","","184.8125"
"HOSPITAL DEL NORTE","2022-06-11","","257.075"
"HOSPITAL DEL NORTE","2022-06-10","","221.29166667"
"HOSPITAL DEL NORTE","2022-06-09","","146.8125"
"HOSPITAL DEL NORTE","2022-06-08","","155.67916667"
"HOSPITAL DEL NORTE","2022-06-07","","211.69166667"
"HOSPITAL DEL NORTE","2022-06-06","","202.34166667"
"HOSPITAL DEL NORTE","2022-06-05","","112.91666667"
"HOSPITAL DEL NORTE","2022-06-04","","143.39166667"
"HOSPITAL DEL NORTE","2022-06-03","","209.70416667"
"HOSPITAL DEL NORTE","2022-06-02","","194.6"
"HOSPITAL DEL NORTE","2022-06-01","","233.13333333"
"HOSPITAL DEL NORTE","2022-05-31","","201.58695652"
"HOSPITAL DEL NORTE","2022-05-30","","218.6375"
"HOSPITAL DEL NORTE","2022-05-29","","179.35833333"
"HOSPITAL DEL NORTE","2022-05-28","","178.9"
"HOSPITAL DEL NORTE","2022-05-27","","220.25"
"HOSPITAL DEL NORTE","2022-05-26","","176.08333333"
"HOSPITAL DEL NORTE","2022-05-25","","210.825"
"HOSPITAL DEL NORTE","2022-05-24","","174.475"
"HOSPITAL DEL NORTE","2022-05-23","","193.27083333"
"HOSPITAL DEL NORTE","2022-05-22","","205.25"
"HOSPITAL DEL NORTE","2022-05-21","","200.8875"
"HOSPITAL DEL NORTE","2022-05-20","","231.97916667"
"HOSPITAL DEL NORTE","2022-05-19","","202.04583333"
"HOSPITAL DEL NORTE","2022-05-18","","137.99166667"
"HOSPITAL DEL NORTE","2022-05-17","","194.2375"
"HOSPITAL DEL NORTE","2022-05-16","","188.625"
"HOSPITAL DEL NORTE","2022-05-15","","223.4125"
"HOSPITAL DEL NORTE","2022-05-14","","126.35416667"
"HOSPITAL DEL NORTE","2022-05-13","","230.94583333"
"HOSPITAL DEL NORTE","2022-05-12","","242.77916667"
"HOSPITAL DEL NORTE","2022-05-11","","210.0125"
"HOSPITAL DEL NORTE","2022-05-10","","199.00416667"
"HOSPITAL DEL NORTE","2022-05-09","","208.54583333"
"HOSPITAL DEL NORTE","2022-05-08","","198.72916667"
"HOSPITAL DEL NORTE","2022-05-07","","169.74166667"
"HOSPITAL DEL NORTE","2022-05-06","","181.12083333"
"HOSPITAL DEL NORTE","2022-05-05","","148.33333333"
"HOSPITAL DEL NORTE","2022-05-04","","206.55416667"
"HOSPITAL DEL NORTE","2022-05-03","","208.4625"
"HOSPITAL DEL NORTE","2022-05-02","","177.39166667"
"HOSPITAL DEL NORTE","2022-05-01","","191.85416667"
"HOSPITAL DEL NORTE","2022-04-30","","176.75652174"
"HOSPITAL DEL NORTE","2022-04-29","","197.84583333"
"HOSPITAL DEL NORTE","2022-04-28","","158.62083333"
"HOSPITAL DEL NORTE","2022-04-27","","159.54583333"
"HOSPITAL DEL NORTE","2022-04-26","","232.75"
"HOSPITAL DEL NORTE","2022-04-25","","207.5"
"HOSPITAL DEL NORTE","2022-04-24","","245.5625"
"HOSPITAL DEL NORTE","2022-04-23","","258.6875"
"HOSPITAL DEL NORTE","2022-04-22","","173.51666667"
"HOSPITAL DEL NORTE","2022-04-21","","205.89166667"
"HOSPITAL DEL NORTE","2022-04-20","","177.1375"
"HOSPITAL DEL NORTE","2022-04-19","","150.22916667"
"HOSPITAL DEL NORTE","2022-04-18","","208.39583333"
"HOSPITAL DEL NORTE","2022-04-17","","189.39583333"
"HOSPITAL DEL NORTE","2022-04-16","","202.14583333"
"HOSPITAL DEL NORTE","2022-04-15","","192.45"
"HOSPITAL DEL NORTE","2022-04-14","","199.1375"
"HOSPITAL DEL NORTE","2022-04-13","","195.35416667"
"HOSPITAL DEL NORTE","2022-04-12","","205.325"
"HOSPITAL DEL NORTE","2022-04-11","","176.90416667"
"HOSPITAL DEL NORTE","2022-04-10","","188.575"
"HOSPITAL DEL NORTE","2022-04-09","","175.02916667"
"HOSPITAL DEL NORTE","2022-04-08","","201.275"
"HOSPITAL DEL NORTE","2022-04-07","","185.01666667"
"HOSPITAL DEL NORTE","2022-04-06","","188.525"
"HOSPITAL DEL NORTE","2022-04-05","","191.40416667"
"HOSPITAL DEL NORTE","2022-04-04","","230.25833333"
"HOSPITAL DEL NORTE","2022-04-03","","238.64166667"
"HOSPITAL DEL NORTE","2022-04-02","","222.0875"
"HOSPITAL DEL NORTE","2022-04-01","","204.05"
"HOSPITAL DEL NORTE","2022-03-31","","252.55652174"
"HOSPITAL DEL NORTE","2022-03-30","","260.92916667"
"HOSPITAL DEL NORTE","2022-03-29","","200.3125"
"HOSPITAL DEL NORTE","2022-03-28","","212.82083333"
"HOSPITAL DEL NORTE","2022-03-27","","216.92083333"
"HOSPITAL DEL NORTE","2022-03-26","","209.6125"
"HOSPITAL DEL NORTE","2022-03-25","","240.65416667"
"HOSPITAL DEL NORTE","2022-03-24","","204.02083333"
"HOSPITAL DEL NORTE","2022-03-23","","175.05833333"
"HOSPITAL DEL NORTE","2022-03-22","","190.44583333"
"HOSPITAL DEL NORTE","2022-03-21","","174.32916667"
"HOSPITAL DEL NORTE","2022-03-20","","202.17916667"
"HOSPITAL DEL NORTE","2022-03-19","","216.2"
"HOSPITAL DEL NORTE","2022-03-18","","171.82083333"
"HOSPITAL DEL NORTE","2022-03-17","","195.67083333"
"HOSPITAL DEL NORTE","2022-03-16","","202.66666667"
"HOSPITAL DEL NORTE","2022-03-15","","177.2625"
"HOSPITAL DEL NORTE","2022-03-14","","209.8125"
"HOSPITAL DEL NORTE","2022-03-13","","199.37916667"
"HOSPITAL DEL NORTE","2022-03-12","","158.7125"
"HOSPITAL DEL NORTE","2022-03-11","","170.44583333"
"HOSPITAL DEL NORTE","2022-03-10","","178.6625"
"HOSPITAL DEL NORTE","2022-03-09","","183.9375"
"HOSPITAL DEL NORTE","2022-03-08","","201.96666667"
"HOSPITAL DEL NORTE","2022-03-07","","167.34166667"
"HOSPITAL DEL NORTE","2022-03-06","","177.075"
"HOSPITAL DEL NORTE","2022-03-05","","224.69583333"
"HOSPITAL DEL NORTE","2022-03-04","","196.35833333"
"HOSPITAL DEL NORTE","2022-03-03","","219.55833333"
"HOSPITAL DEL NORTE","2022-03-02","","198.125"
"HOSPITAL DEL NORTE","2022-03-01","","244.8375"
"HOSPITAL DEL NORTE","2022-02-28","","138.02173913"
"HOSPITAL DEL NORTE","2022-02-27","","189.45416667"
"HOSPITAL DEL NORTE","2022-02-26","","257.525"
"HOSPITAL DEL NORTE","2022-02-25","","207.66666667"
"HOSPITAL DEL NORTE","2022-02-24","","179.77083333"
"HOSPITAL DEL NORTE","2022-02-23","","202.1875"
"HOSPITAL DEL NORTE","2022-02-22","","197.85"
"HOSPITAL DEL NORTE","2022-02-21","","187.8375"
"HOSPITAL DEL NORTE","2022-02-20","","201.92916667"
"HOSPITAL DEL NORTE","2022-02-19","","225.21666667"
"HOSPITAL DEL NORTE","2022-02-18","","203.32083333"
"HOSPITAL DEL NORTE","2022-02-17","","211.90416667"
"HOSPITAL DEL NORTE","2022-02-16","","200.79166667"
"HOSPITAL DEL NORTE","2022-02-15","","215.35"
"HOSPITAL DEL NORTE","2022-02-14","","224.14166667"
"HOSPITAL DEL NORTE","2022-02-13","","176.20833333"
"HOSPITAL DEL NORTE","2022-02-12","","183.55833333"
"HOSPITAL DEL NORTE","2022-02-11","","199.77916667"
"HOSPITAL DEL NORTE","2022-02-10","","162.72916667"
"HOSPITAL DEL NORTE","2022-02-09","","224.675"
"HOSPITAL DEL NORTE","2022-02-08","","187.92916667"
"HOSPITAL DEL NORTE","2022-02-07","","224.9125"
"HOSPITAL DEL NORTE","2022-02-06","","187.97083333"
"HOSPITAL DEL NORTE","2022-02-05","","230.70416667"
"HOSPITAL DEL NORTE","2022-02-04","","221.73333333"
"HOSPITAL DEL NORTE","2022-02-03","","191.27083333"
"HOSPITAL DEL NORTE","2022-02-02","","173.6"
"HOSPITAL DEL NORTE","2022-02-01","","193.21666667"
"HOSPITAL DEL NORTE","2022-01-31","","228.9"
"HOSPITAL DEL NORTE","2022-01-30","","185.94166667"
"HOSPITAL DEL NORTE","2022-01-29","","235.83333333"
"HOSPITAL DEL NORTE","2022-01-28","","206.09583333"
"HOSPITAL DEL NORTE","2022-01-27","","211.99166667"
"HOSPITAL DEL NORTE","2022-01-26","","177.7125"
"HOSPITAL DEL NORTE","2022-01-25","","192.05416667"
"HOSPITAL DEL NORTE","2022-01-24","","205.53333333"
"HOSPITAL DEL NORTE","2022-01-23","","199.51666667"
"HOSPITAL DEL NORTE","2022-01-22","","173.44166667"
"HOSPITAL DEL NORTE","2022-01-21","","246.38333333"
"HOSPITAL DEL NORTE","2022-01-20","","214.15833333"
"HOSPITAL DEL NORTE","2022-01-19","","205.3125"
"HOSPITAL DEL NORTE","2022-01-18","","193.66666667"
"HOSPITAL DEL NORTE","2022-01-17","","200.41666667"
"HOSPITAL DEL NORTE","2022-01-16","","241.7375"
"HOSPITAL DEL NORTE","2022-01-15","","210.00416667"
"HOSPITAL DEL NORTE","2022-01-14","","277.775"
"HOSPITAL DEL NORTE","2022-01-13","","198.37916667"
"HOSPITAL DEL NORTE","2022-01-12","","237.60833333"
"HOSPITAL DEL NORTE","2022-01-11","","148.0625"
"HOSPITAL DEL NORTE","2022-01-10","","200.2375"
"HOSPITAL DEL NORTE","2022-01-09","","193.1625"
"HOSPITAL DEL NORTE","2022-01-08","","207.4375"
"HOSPITAL DEL NORTE","2022-01-07","","184.80833333"
"HOSPITAL DEL NORTE","2022-01-06","","190.7125"
"HOSPITAL DEL NORTE","2022-01-05","","185.8625"
"HOSPITAL DEL NORTE","2022-01-04","","192.45833333"
"HOSPITAL DEL NORTE","2022-01-03","","211.32916667"
"HOSPITAL DEL NORTE","2022-01-02","","186.75"
"HOSPITAL DEL NORTE","2022-01-01","","221.09166667"
"HOSPITAL DEL NORTE","2021-12-31","","215.37916667"
"HOSPITAL DEL NORTE","2021-12-30","","241.2875"
"HOSPITAL DEL NORTE","2021-12-29","","203.7875"
"HOSPITAL DEL NORTE","2021-12-28","","204.575"
"HOSPITAL DEL NORTE","2021-12-27","","157.3875"
"HOSPITAL DEL NORTE","2021-12-26","","200.47083333"
"HOSPITAL DEL NORTE","2021-12-25","","176.91666667"
"HOSPITAL DEL NORTE","2021-12-24","","203.47083333"
"HOSPITAL DEL NORTE","2021-12-23","","146.14166667"
"HOSPITAL DEL NORTE","2021-12-22","","199.42083333"
"HOSPITAL DEL NORTE","2021-12-21","","187.675"
"HOSPITAL DEL NORTE","2021-12-20","","158.33333333"
"HOSPITAL DEL NORTE","2021-12-19","","198.37083333"
"HOSPITAL DEL NORTE","2021-12-18","","174.25833333"
"HOSPITAL DEL NORTE","2021-12-17","","229.12083333"
"HOSPITAL DEL NORTE","2021-12-16","","179.94166667"
"HOSPITAL DEL NORTE","2021-12-15","","167.34583333"
"HOSPITAL DEL NORTE","2021-12-14","","184.09583333"
"HOSPITAL DEL NORTE","2021-12-13","","188.7"
"HOSPITAL DEL NORTE","2021-12-12","","185.31666667"
"HOSPITAL DEL NORTE","2021-12-11","","190.275"
"HOSPITAL DEL NORTE","2021-12-10","","181.2375"
"HOSPITAL DEL NORTE","2021-12-09","","172.74583333"
"HOSPITAL DEL NORTE","2021-12-08","","205.40833333"
"HOSPITAL DEL NORTE","2021-12-07","","183.3625"
"HOSPITAL DEL NORTE","2021-12-06","","196.22916667"
"HOSPITAL DEL NORTE","2021-12-05","","234.22083333"
"HOSPITAL DEL NORTE","2021-12-04","","175.85416667"
"HOSPITAL DEL NORTE","2021-12-03","","188.32083333"
"HOSPITAL DEL NORTE","2021-12-02","","204.9375"
"HOSPITAL DEL NORTE","2021-12-01","","198.25833333"
