"Estacion","Fecha inicial","Fecha final","PM2.5"
"HOSPITAL DEL NORTE","2022-05-26","","8.7875"
"HOSPITAL DEL NORTE","2022-05-25","","11.15416667"
"HOSPITAL DEL NORTE","2022-05-24","","10.45833333"
"HOSPITAL DEL NORTE","2022-05-23","","10.7"
"HOSPITAL DEL NORTE","2022-05-22","","11.325"
"HOSPITAL DEL NORTE","2022-05-21","","7.1875"
"HOSPITAL DEL NORTE","2022-05-20","","7.17083333"
"HOSPITAL DEL NORTE","2022-05-19","","6.66666667"
"HOSPITAL DEL NORTE","2022-05-18","","5.47083333"
"HOSPITAL DEL NORTE","2022-05-17","","9.35833333"
"HOSPITAL DEL NORTE","2022-05-16","","7.6125"
"HOSPITAL DEL NORTE","2022-05-15","","7.2375"
"HOSPITAL DEL NORTE","2022-05-14","","7.87916667"
"HOSPITAL DEL NORTE","2022-05-13","","12.57916667"
"HOSPITAL DEL NORTE","2022-05-12","","9.95"
"HOSPITAL DEL NORTE","2022-05-11","","5.63333333"
"HOSPITAL DEL NORTE","2022-05-10","","6.7125"
"HOSPITAL DEL NORTE","2022-05-09","","7.55416667"
"HOSPITAL DEL NORTE","2022-05-08","","6.6125"
"HOSPITAL DEL NORTE","2022-05-07","","11.95833333"
"HOSPITAL DEL NORTE","2022-05-06","","8.53333333"
"HOSPITAL DEL NORTE","2022-05-05","","9.78333333"
"HOSPITAL DEL NORTE","2022-05-04","","9.55833333"
"HOSPITAL DEL NORTE","2022-05-03","","8.99166667"
"HOSPITAL DEL NORTE","2022-05-02","","5.65833333"
"HOSPITAL DEL NORTE","2022-05-01","","8.26666667"
"HOSPITAL DEL NORTE","2022-04-30","","9.18695652"
"HOSPITAL DEL NORTE","2022-04-29","","11.44583333"
"HOSPITAL DEL NORTE","2022-04-28","","8.725"
"HOSPITAL DEL NORTE","2022-04-27","","8.86666667"
"HOSPITAL DEL NORTE","2022-04-26","","11.025"
"HOSPITAL DEL NORTE","2022-04-25","","5.975"
"HOSPITAL DEL NORTE","2022-04-24","","9.56666667"
"HOSPITAL DEL NORTE","2022-04-23","","8.25416667"
"HOSPITAL DEL NORTE","2022-04-22","","4.65"
"HOSPITAL DEL NORTE","2022-04-21","","5.05416667"
"HOSPITAL DEL NORTE","2022-04-20","","7.34166667"
"HOSPITAL DEL NORTE","2022-04-19","","6.4"
"HOSPITAL DEL NORTE","2022-04-18","","7.24583333"
"HOSPITAL DEL NORTE","2022-04-17","","6.65833333"
"HOSPITAL DEL NORTE","2022-04-16","","17.00833333"
"HOSPITAL DEL NORTE","2022-04-15","","16.775"
"HOSPITAL DEL NORTE","2022-04-14","","19.7875"
"HOSPITAL DEL NORTE","2022-04-13","","15.0375"
"HOSPITAL DEL NORTE","2022-04-12","","12.87916667"
"HOSPITAL DEL NORTE","2022-04-11","","10.225"
"HOSPITAL DEL NORTE","2022-04-10","","7.55"
"HOSPITAL DEL NORTE","2022-04-09","","9.675"
"HOSPITAL DEL NORTE","2022-04-08","","7.16666667"
"HOSPITAL DEL NORTE","2022-04-07","","6.85416667"
"HOSPITAL DEL NORTE","2022-04-06","","10.05416667"
"HOSPITAL DEL NORTE","2022-04-05","","9.05"
"HOSPITAL DEL NORTE","2022-04-04","","6.64583333"
"HOSPITAL DEL NORTE","2022-04-03","","11.02916667"
"HOSPITAL DEL NORTE","2022-04-02","","13.27916667"
"HOSPITAL DEL NORTE","2022-04-01","","9.92083333"
"HOSPITAL DEL NORTE","2022-03-31","","10.37727273"
"HOSPITAL DEL NORTE","2022-03-30","","9.97083333"
"HOSPITAL DEL NORTE","2022-03-29","","11.99166667"
"HOSPITAL DEL NORTE","2022-03-28","","14.42083333"
"HOSPITAL DEL NORTE","2022-03-27","","16.05"
"HOSPITAL DEL NORTE","2022-03-26","","21.60416667"
"HOSPITAL DEL NORTE","2022-03-25","","23.99166667"
"HOSPITAL DEL NORTE","2022-03-24","","18.59583333"
"HOSPITAL DEL NORTE","2022-03-23","","22.57083333"
"HOSPITAL DEL NORTE","2022-03-22","","20.675"
"HOSPITAL DEL NORTE","2022-03-21","","19.43333333"
"HOSPITAL DEL NORTE","2022-03-20","","23.6375"
"HOSPITAL DEL NORTE","2022-03-19","","22.875"
"HOSPITAL DEL NORTE","2022-03-18","","23.25555556"
"HOSPITAL DEL NORTE","2022-02-28","","2.17391304"
"HOSPITAL DEL NORTE","2022-02-27","","2.0375"
"HOSPITAL DEL NORTE","2022-02-26","","8.35"
"HOSPITAL DEL NORTE","2022-02-25","","10.39166667"
"HOSPITAL DEL NORTE","2022-02-24","","11.64166667"
"HOSPITAL DEL NORTE","2022-02-23","","10.45833333"
"HOSPITAL DEL NORTE","2022-02-17","","21.48"
"HOSPITAL DEL NORTE","2022-02-16","","15.07083333"
"HOSPITAL DEL NORTE","2022-02-15","","14.14166667"
"HOSPITAL DEL NORTE","2022-02-14","","14.2625"
"HOSPITAL DEL NORTE","2022-02-13","","12.87083333"
"HOSPITAL DEL NORTE","2022-02-12","","13.62083333"
"HOSPITAL DEL NORTE","2022-02-11","","11.17083333"
"HOSPITAL DEL NORTE","2022-02-10","","9.28333333"
"HOSPITAL DEL NORTE","2022-02-09","","10.525"
"HOSPITAL DEL NORTE","2022-02-08","","9.44583333"
"HOSPITAL DEL NORTE","2022-02-07","","12.39583333"
"HOSPITAL DEL NORTE","2022-02-06","","9.9625"
"HOSPITAL DEL NORTE","2022-02-05","","16.225"
"HOSPITAL DEL NORTE","2022-02-04","","22.16666667"
"HOSPITAL DEL NORTE","2022-02-03","","16.1875"
"HOSPITAL DEL NORTE","2022-02-02","","14.09583333"
"HOSPITAL DEL NORTE","2022-02-01","","11.67916667"
"HOSPITAL DEL NORTE","2022-01-31","","10.36666667"
"HOSPITAL DEL NORTE","2022-01-30","","10.45833333"
"HOSPITAL DEL NORTE","2022-01-29","","13.5125"
"HOSPITAL DEL NORTE","2022-01-28","","12.72916667"
"HOSPITAL DEL NORTE","2022-01-27","","12.5875"
"HOSPITAL DEL NORTE","2022-01-26","","11.825"
"HOSPITAL DEL NORTE","2022-01-25","","12.32916667"
"HOSPITAL DEL NORTE","2022-01-24","","12.82916667"
"HOSPITAL DEL NORTE","2022-01-23","","12.24166667"
"HOSPITAL DEL NORTE","2022-01-22","","13.04166667"
"HOSPITAL DEL NORTE","2022-01-21","","14.5625"
"HOSPITAL DEL NORTE","2022-01-20","","17.38333333"
"HOSPITAL DEL NORTE","2022-01-19","","14.33333333"
"HOSPITAL DEL NORTE","2022-01-18","","13.6875"
"HOSPITAL DEL NORTE","2022-01-17","","14.02916667"
"HOSPITAL DEL NORTE","2022-01-16","","11.875"
"HOSPITAL DEL NORTE","2022-01-15","","10.85416667"
"HOSPITAL DEL NORTE","2022-01-14","","11.88333333"
"HOSPITAL DEL NORTE","2022-01-13","","9.2375"
"HOSPITAL DEL NORTE","2022-01-12","","11.00416667"
"HOSPITAL DEL NORTE","2022-01-11","","11.92083333"
"HOSPITAL DEL NORTE","2022-01-10","","13.94166667"
"HOSPITAL DEL NORTE","2022-01-09","","13.35"
"HOSPITAL DEL NORTE","2022-01-08","","18.52916667"
"HOSPITAL DEL NORTE","2022-01-07","","16.85"
"HOSPITAL DEL NORTE","2022-01-06","","15.83333333"
"HOSPITAL DEL NORTE","2022-01-05","","11.6875"
"HOSPITAL DEL NORTE","2022-01-04","","11.15"
"HOSPITAL DEL NORTE","2022-01-03","","9.4875"
"HOSPITAL DEL NORTE","2022-01-02","","10.3"
"HOSPITAL DEL NORTE","2022-01-01","","13.09583333"
"HOSPITAL DEL NORTE","2021-12-31","","18.6125"
"HOSPITAL DEL NORTE","2021-12-30","","9.25"
"HOSPITAL DEL NORTE","2021-12-29","","8.05416667"
"HOSPITAL DEL NORTE","2021-12-28","","9.07916667"
"HOSPITAL DEL NORTE","2021-12-27","","9.45"
"HOSPITAL DEL NORTE","2021-12-26","","6.18333333"
"HOSPITAL DEL NORTE","2021-12-25","","8.29166667"
"HOSPITAL DEL NORTE","2021-12-24","","16.11666667"
"HOSPITAL DEL NORTE","2021-12-23","","13.76666667"
"HOSPITAL DEL NORTE","2021-12-22","","7.09166667"
"HOSPITAL DEL NORTE","2021-12-21","","8.35833333"
"HOSPITAL DEL NORTE","2021-12-20","","10.5"
"HOSPITAL DEL NORTE","2021-12-19","","8.1125"
"HOSPITAL DEL NORTE","2021-12-18","","9.80416667"
"HOSPITAL DEL NORTE","2021-12-17","","10.34583333"
"HOSPITAL DEL NORTE","2021-12-16","","9.52083333"
"HOSPITAL DEL NORTE","2021-12-15","","11.8625"
"HOSPITAL DEL NORTE","2021-12-14","","9.54583333"
"HOSPITAL DEL NORTE","2021-12-13","","8.0375"
"HOSPITAL DEL NORTE","2021-12-12","","7.29166667"
"HOSPITAL DEL NORTE","2021-12-11","","10.7125"
"HOSPITAL DEL NORTE","2021-12-10","","10.37916667"
"HOSPITAL DEL NORTE","2021-12-09","","11.55833333"
"HOSPITAL DEL NORTE","2021-12-08","","12.28333333"
"HOSPITAL DEL NORTE","2021-12-07","","12.40416667"
"HOSPITAL DEL NORTE","2021-12-06","","9.8375"
"HOSPITAL DEL NORTE","2021-12-05","","8.91666667"
"HOSPITAL DEL NORTE","2021-12-04","","10.4375"
"HOSPITAL DEL NORTE","2021-12-03","","9.26666667"
"HOSPITAL DEL NORTE","2021-12-02","","7.45"
"HOSPITAL DEL NORTE","2021-12-01","","5.09583333"
