"Estacion","Fecha inicial","Fecha final","O3"
"HOSPITAL DEL NORTE","2023-04-03","","29.375"
"HOSPITAL DEL NORTE","2023-04-02","","23.00434783"
"HOSPITAL DEL NORTE","2023-04-01","","25.26666667"
"HOSPITAL DEL NORTE","2023-03-31","","27.25416667"
"HOSPITAL DEL NORTE","2023-03-30","","28.61666667"
"HOSPITAL DEL NORTE","2023-03-29","","24.02916667"
"HOSPITAL DEL NORTE","2023-03-28","","35.40416667"
"HOSPITAL DEL NORTE","2023-03-27","","35.5125"
"HOSPITAL DEL NORTE","2023-03-26","","34.5375"
"HOSPITAL DEL NORTE","2023-03-25","","43.50833333"
"HOSPITAL DEL NORTE","2023-03-24","","42.4625"
"HOSPITAL DEL NORTE","2023-03-23","","37.81666667"
"HOSPITAL DEL NORTE","2023-03-22","","40.48333333"
"HOSPITAL DEL NORTE","2023-03-21","","32.025"
"HOSPITAL DEL NORTE","2023-03-20","","36.625"
"HOSPITAL DEL NORTE","2023-03-19","","30.51666667"
"HOSPITAL DEL NORTE","2023-03-18","","22.21666667"
"HOSPITAL DEL NORTE","2023-03-17","","19.39583333"
"HOSPITAL DEL NORTE","2023-03-16","","18.325"
"HOSPITAL DEL NORTE","2023-03-15","","22.29583333"
"HOSPITAL DEL NORTE","2023-03-14","","18.85416667"
"HOSPITAL DEL NORTE","2023-03-13","","11.89166667"
"HOSPITAL DEL NORTE","2023-03-12","","18.125"
"HOSPITAL DEL NORTE","2023-03-11","","13.25416667"
"HOSPITAL DEL NORTE","2023-03-10","","21.54166667"
"HOSPITAL DEL NORTE","2023-03-09","","12.9875"
"HOSPITAL DEL NORTE","2023-03-08","","20.86666667"
"HOSPITAL DEL NORTE","2023-03-07","","20.30416667"
"HOSPITAL DEL NORTE","2023-03-06","","22.275"
"HOSPITAL DEL NORTE","2023-03-05","","25.62608696"
"HOSPITAL DEL NORTE","2023-03-04","","26.75"
"HOSPITAL DEL NORTE","2023-03-03","","38.58333333"
"HOSPITAL DEL NORTE","2023-03-02","","33.12083333"
"HOSPITAL DEL NORTE","2023-03-01","","34.97916667"
"HOSPITAL DEL NORTE","2023-02-28","","37.13333333"
"HOSPITAL DEL NORTE","2023-02-27","","48.4125"
"HOSPITAL DEL NORTE","2023-02-26","","51.9173913"
"HOSPITAL DEL NORTE","2023-02-25","","57.05833333"
"HOSPITAL DEL NORTE","2023-02-24","","41.9125"
"HOSPITAL DEL NORTE","2023-02-23","","36.3875"
"HOSPITAL DEL NORTE","2023-02-22","","20.92916667"
"HOSPITAL DEL NORTE","2023-02-21","","39.33333333"
"HOSPITAL DEL NORTE","2023-02-20","","43.71666667"
"HOSPITAL DEL NORTE","2023-02-16","","10.89285714"
"HOSPITAL DEL NORTE","2023-02-15","","19.475"
"HOSPITAL DEL NORTE","2023-02-14","","20.85909091"
"HOSPITAL DEL NORTE","2023-02-13","","19.11666667"
"HOSPITAL DEL NORTE","2023-02-12","","28.55"
"HOSPITAL DEL NORTE","2023-02-11","","33.62083333"
"HOSPITAL DEL NORTE","2023-02-10","","35.5125"
"HOSPITAL DEL NORTE","2023-02-09","","28.40833333"
"HOSPITAL DEL NORTE","2023-02-08","","36.86666667"
"HOSPITAL DEL NORTE","2023-02-07","","29.84166667"
"HOSPITAL DEL NORTE","2023-02-06","","39.81666667"
"HOSPITAL DEL NORTE","2023-02-05","","44.87916667"
"HOSPITAL DEL NORTE","2023-02-04","","46.375"
"HOSPITAL DEL NORTE","2023-02-03","","36.77083333"
"HOSPITAL DEL NORTE","2023-02-02","","45.49166667"
"HOSPITAL DEL NORTE","2023-02-01","","39.84166667"
"HOSPITAL DEL NORTE","2023-01-31","","41.96666667"
"HOSPITAL DEL NORTE","2023-01-30","","36.3"
"HOSPITAL DEL NORTE","2023-01-29","","43.87083333"
"HOSPITAL DEL NORTE","2023-01-28","","49.64166667"
"HOSPITAL DEL NORTE","2023-01-27","","48.5875"
"HOSPITAL DEL NORTE","2023-01-26","","39.64166667"
"HOSPITAL DEL NORTE","2023-01-25","","32.79565217"
"HOSPITAL DEL NORTE","2023-01-24","","32.44090909"
"HOSPITAL DEL NORTE","2023-01-23","","36.35714286"
"HOSPITAL DEL NORTE","2023-01-22","","29.84583333"
"HOSPITAL DEL NORTE","2023-01-21","","37.1375"
"HOSPITAL DEL NORTE","2023-01-20","","27.05263158"
"HOSPITAL DEL NORTE","2023-01-19","","24.725"
"HOSPITAL DEL NORTE","2023-01-18","","23.0"
"HOSPITAL DEL NORTE","2023-01-17","","25.81666667"
"HOSPITAL DEL NORTE","2023-01-16","","21.99565217"
"HOSPITAL DEL NORTE","2023-01-15","","24.83043478"
"HOSPITAL DEL NORTE","2023-01-14","","22.72916667"
"HOSPITAL DEL NORTE","2023-01-13","","19.59583333"
"HOSPITAL DEL NORTE","2023-01-12","","17.10434783"
"HOSPITAL DEL NORTE","2023-01-11","","21.225"
"HOSPITAL DEL NORTE","2023-01-10","","26.20416667"
"HOSPITAL DEL NORTE","2023-01-09","","20.90869565"
"HOSPITAL DEL NORTE","2023-01-08","","24.65652174"
"HOSPITAL DEL NORTE","2023-01-07","","19.50416667"
"HOSPITAL DEL NORTE","2023-01-06","","23.69583333"
"HOSPITAL DEL NORTE","2023-01-05","","22.8125"
"HOSPITAL DEL NORTE","2023-01-04","","19.72173913"
"HOSPITAL DEL NORTE","2023-01-03","","18.37916667"
"HOSPITAL DEL NORTE","2023-01-02","","19.21666667"
"HOSPITAL DEL NORTE","2023-01-01","","33.14347826"
"HOSPITAL DEL NORTE","2022-12-31","","30.86086957"
"HOSPITAL DEL NORTE","2022-12-30","","31.675"
"HOSPITAL DEL NORTE","2022-12-29","","28.1125"
"HOSPITAL DEL NORTE","2022-12-28","","30.275"
"HOSPITAL DEL NORTE","2022-12-27","","37.59166667"
"HOSPITAL DEL NORTE","2022-12-26","","30.8"
"HOSPITAL DEL NORTE","2022-12-25","","42.94583333"
"HOSPITAL DEL NORTE","2022-12-24","","41.1375"
"HOSPITAL DEL NORTE","2022-12-23","","35.1625"
"HOSPITAL DEL NORTE","2022-12-22","","34.38333333"
"HOSPITAL DEL NORTE","2022-12-21","","31.9"
"HOSPITAL DEL NORTE","2022-12-20","","31.575"
"HOSPITAL DEL NORTE","2022-12-19","","28.3125"
"HOSPITAL DEL NORTE","2022-12-18","","23.40833333"
"HOSPITAL DEL NORTE","2022-12-17","","31.12916667"
"HOSPITAL DEL NORTE","2022-12-16","","28.06363636"
"HOSPITAL DEL NORTE","2022-12-15","","25.27083333"
"HOSPITAL DEL NORTE","2022-12-14","","16.9125"
"HOSPITAL DEL NORTE","2022-12-13","","21.72083333"
"HOSPITAL DEL NORTE","2022-12-12","","21.325"
"HOSPITAL DEL NORTE","2022-12-11","","18.59583333"
"HOSPITAL DEL NORTE","2022-12-10","","23.57083333"
"HOSPITAL DEL NORTE","2022-12-09","","26.3875"
"HOSPITAL DEL NORTE","2022-12-08","","27.0375"
"HOSPITAL DEL NORTE","2022-12-07","","23.20416667"
"HOSPITAL DEL NORTE","2022-12-06","","22.3625"
"HOSPITAL DEL NORTE","2022-12-05","","21.775"
"HOSPITAL DEL NORTE","2022-12-04","","22.84166667"
"HOSPITAL DEL NORTE","2022-12-03","","25.675"
"HOSPITAL DEL NORTE","2022-12-02","","23.1375"
"HOSPITAL DEL NORTE","2022-12-01","","11.25"
"HOSPITAL DEL NORTE","2022-11-29","","14.73333333"
"HOSPITAL DEL NORTE","2022-11-28","","24.12916667"
"HOSPITAL DEL NORTE","2022-11-27","","16.65416667"
"HOSPITAL DEL NORTE","2022-11-26","","12.38888889"
"HOSPITAL DEL NORTE","2022-11-25","","20.19583333"
"HOSPITAL DEL NORTE","2022-11-24","","21.10833333"
"HOSPITAL DEL NORTE","2022-11-23","","21.92083333"
"HOSPITAL DEL NORTE","2022-11-22","","15.60454545"
"HOSPITAL DEL NORTE","2022-11-21","","17.855"
"HOSPITAL DEL NORTE","2022-11-20","","22.895"
"HOSPITAL DEL NORTE","2022-11-19","","22.72352941"
"HOSPITAL DEL NORTE","2022-11-18","","12.27142857"
"HOSPITAL DEL NORTE","2022-11-17","","12.61363636"
"HOSPITAL DEL NORTE","2022-11-16","","16.43913043"
"HOSPITAL DEL NORTE","2022-11-15","","16.445"
"HOSPITAL DEL NORTE","2022-11-14","","15.41304348"
"HOSPITAL DEL NORTE","2022-11-13","","20.80454545"
"HOSPITAL DEL NORTE","2022-11-12","","15.32"
"HOSPITAL DEL NORTE","2022-11-11","","13.62380952"
"HOSPITAL DEL NORTE","2022-11-10","","22.43846154"
"HOSPITAL DEL NORTE","2022-10-22","","9.8"
"HOSPITAL DEL NORTE","2022-10-21","","21.43636364"
"HOSPITAL DEL NORTE","2022-10-20","","15.04117647"
"HOSPITAL DEL NORTE","2022-10-19","","22.39565217"
"HOSPITAL DEL NORTE","2022-10-18","","17.32173913"
"HOSPITAL DEL NORTE","2022-10-17","","23.0375"
"HOSPITAL DEL NORTE","2022-10-16","","23.35238095"
"HOSPITAL DEL NORTE","2022-10-15","","20.3047619"
"HOSPITAL DEL NORTE","2022-10-14","","23.93478261"
"HOSPITAL DEL NORTE","2022-10-13","","28.86470588"
"HOSPITAL DEL NORTE","2022-10-12","","21.92857143"
"HOSPITAL DEL NORTE","2022-10-11","","23.92083333"
"HOSPITAL DEL NORTE","2022-10-10","","21.55833333"
"HOSPITAL DEL NORTE","2022-10-09","","20.33913043"
"HOSPITAL DEL NORTE","2022-10-08","","20.14583333"
"HOSPITAL DEL NORTE","2022-10-07","","22.75"
"HOSPITAL DEL NORTE","2022-10-06","","15.09"
"HOSPITAL DEL NORTE","2022-10-05","","23.52916667"
"HOSPITAL DEL NORTE","2022-10-04","","26.725"
"HOSPITAL DEL NORTE","2022-10-03","","22.4125"
"HOSPITAL DEL NORTE","2022-10-02","","29.46521739"
"HOSPITAL DEL NORTE","2022-10-01","","30.29583333"
"HOSPITAL DEL NORTE","2022-09-30","","30.88333333"
"HOSPITAL DEL NORTE","2022-09-29","","37.50416667"
"HOSPITAL DEL NORTE","2022-09-28","","28.00833333"
"HOSPITAL DEL NORTE","2022-09-27","","24.8875"
"HOSPITAL DEL NORTE","2022-09-26","","22.75416667"
"HOSPITAL DEL NORTE","2022-09-25","","34.32173913"
"HOSPITAL DEL NORTE","2022-09-24","","29.05"
"HOSPITAL DEL NORTE","2022-09-23","","26.38333333"
"HOSPITAL DEL NORTE","2022-09-22","","13.55833333"
"HOSPITAL DEL NORTE","2022-09-21","","22.59583333"
"HOSPITAL DEL NORTE","2022-09-20","","21.44583333"
"HOSPITAL DEL NORTE","2022-09-19","","23.3875"
"HOSPITAL DEL NORTE","2022-09-18","","27.19265217"
"HOSPITAL DEL NORTE","2022-09-17","","27.08795833"
"HOSPITAL DEL NORTE","2022-09-16","","24.57795833"
"HOSPITAL DEL NORTE","2022-09-15","","26.76158333"
"HOSPITAL DEL NORTE","2022-09-14","","25.20254167"
"HOSPITAL DEL NORTE","2022-09-13","","24.79316667"
"HOSPITAL DEL NORTE","2022-09-12","","24.92741667"
"HOSPITAL DEL NORTE","2022-09-11","","27.86052174"
"HOSPITAL DEL NORTE","2022-09-10","","30.08845833"
"HOSPITAL DEL NORTE","2022-09-09","","32.129125"
"HOSPITAL DEL NORTE","2022-09-08","","22.42275"
"HOSPITAL DEL NORTE","2022-09-07","","27.18191667"
"HOSPITAL DEL NORTE","2022-09-06","","27.12545833"
"HOSPITAL DEL NORTE","2022-09-05","","20.40583333"
"HOSPITAL DEL NORTE","2022-09-04","","19.64795652"
"HOSPITAL DEL NORTE","2022-09-03","","31.38758333"
"HOSPITAL DEL NORTE","2022-09-02","","22.27520833"
"HOSPITAL DEL NORTE","2022-09-01","","31.083"
"HOSPITAL DEL NORTE","2022-08-31","","28.40945833"
"HOSPITAL DEL NORTE","2022-08-30","","30.041375"
"HOSPITAL DEL NORTE","2022-08-29","","24.198875"
"HOSPITAL DEL NORTE","2022-08-28","","36.51673913"
"HOSPITAL DEL NORTE","2022-08-27","","27.183875"
"HOSPITAL DEL NORTE","2022-08-26","","22.355875"
"HOSPITAL DEL NORTE","2022-08-25","","20.52795238"
"HOSPITAL DEL NORTE","2022-08-24","","26.43333333"
"HOSPITAL DEL NORTE","2022-08-23","","26.4625"
"HOSPITAL DEL NORTE","2022-08-22","","23.7"
"HOSPITAL DEL NORTE","2022-08-21","","20.49166667"
"HOSPITAL DEL NORTE","2022-08-20","","29.0625"
"HOSPITAL DEL NORTE","2022-08-19","","35.7375"
"HOSPITAL DEL NORTE","2022-08-18","","29.21666667"
"HOSPITAL DEL NORTE","2022-08-17","","23.11666667"
"HOSPITAL DEL NORTE","2022-08-16","","16.50833333"
"HOSPITAL DEL NORTE","2022-08-15","","20.29166667"
"HOSPITAL DEL NORTE","2022-08-14","","21.84166667"
"HOSPITAL DEL NORTE","2022-08-13","","20.60833333"
"HOSPITAL DEL NORTE","2022-08-12","","25.12916667"
"HOSPITAL DEL NORTE","2022-08-11","","24.06666667"
"HOSPITAL DEL NORTE","2022-08-10","","23.25416667"
"HOSPITAL DEL NORTE","2022-08-09","","29.1875"
"HOSPITAL DEL NORTE","2022-08-08","","26.575"
"HOSPITAL DEL NORTE","2022-08-07","","23.10833333"
"HOSPITAL DEL NORTE","2022-08-06","","15.2875"
"HOSPITAL DEL NORTE","2022-08-05","","16.2125"
"HOSPITAL DEL NORTE","2022-08-04","","19.6625"
"HOSPITAL DEL NORTE","2022-08-03","","15.02916667"
"HOSPITAL DEL NORTE","2022-08-02","","19.83333333"
"HOSPITAL DEL NORTE","2022-08-01","","21.825"
"HOSPITAL DEL NORTE","2022-07-31","","24.52608696"
"HOSPITAL DEL NORTE","2022-07-30","","26.225"
"HOSPITAL DEL NORTE","2022-07-29","","23.05833333"
"HOSPITAL DEL NORTE","2022-07-28","","25.01818182"
"HOSPITAL DEL NORTE","2022-07-27","","12.92105263"
