"Estacion","Fecha inicial","Fecha final","PLiquida"
"COLEGIO GAITÁN","2022-04-20","","0.0"
"COLEGIO GAITÁN","2022-04-19","","1.0"
"COLEGIO GAITÁN","2022-04-18","","0.01666667"
"COLEGIO GAITÁN","2022-04-17","","0.19166667"
"COLEGIO GAITÁN","2022-04-16","","0.0"
"COLEGIO GAITÁN","2022-04-15","","0.0"
"COLEGIO GAITÁN","2022-04-14","","0.0"
"COLEGIO GAITÁN","2022-04-13","","0.0"
"COLEGIO GAITÁN","2022-04-12","","0.00833333"
"COLEGIO GAITÁN","2022-04-11","","0.00833333"
"COLEGIO GAITÁN","2022-04-10","","0.0"
"COLEGIO GAITÁN","2022-04-09","","0.06666667"
"COLEGIO GAITÁN","2022-04-08","","0.00833333"
"COLEGIO GAITÁN","2022-04-07","","1.57083333"
"COLEGIO GAITÁN","2022-04-06","","0.01666667"
"COLEGIO GAITÁN","2022-04-05","","0.0"
"COLEGIO GAITÁN","2022-04-04","","0.6875"
"COLEGIO GAITÁN","2022-04-03","","0.13333333"
"COLEGIO GAITÁN","2022-04-02","","0.0"
"COLEGIO GAITÁN","2022-04-01","","0.46956522"
"COLEGIO GAITÁN","2022-03-31","","0.00869565"
"COLEGIO GAITÁN","2022-03-30","","0.0"
"COLEGIO GAITÁN","2022-03-29","","0.01666667"
"COLEGIO GAITÁN","2022-03-28","","0.0"
"COLEGIO GAITÁN","2022-03-27","","0.0"
"COLEGIO GAITÁN","2022-03-26","","1.12083333"
"COLEGIO GAITÁN","2022-03-25","","0.88333333"
"COLEGIO GAITÁN","2022-03-24","","0.26666667"
"COLEGIO GAITÁN","2022-03-23","","0.00833333"
"COLEGIO GAITÁN","2022-03-22","","0.0"
"COLEGIO GAITÁN","2022-03-21","","0.01666667"
"COLEGIO GAITÁN","2022-03-20","","0.00833333"
"COLEGIO GAITÁN","2022-03-19","","0.0"
"COLEGIO GAITÁN","2022-03-18","","0.0"
"COLEGIO GAITÁN","2022-03-17","","0.00833333"
"COLEGIO GAITÁN","2022-03-16","","0.42083333"
"COLEGIO GAITÁN","2022-03-15","","0.00833333"
"COLEGIO GAITÁN","2022-03-14","","0.2"
"COLEGIO GAITÁN","2022-03-13","","0.0"
"COLEGIO GAITÁN","2022-03-12","","0.0"
"COLEGIO GAITÁN","2022-03-11","","0.0"
"COLEGIO GAITÁN","2022-03-10","","0.0"
"COLEGIO GAITÁN","2022-03-09","","0.0"
"COLEGIO GAITÁN","2022-03-08","","0.0"
"COLEGIO GAITÁN","2022-03-07","","0.10833333"
"COLEGIO GAITÁN","2022-03-06","","0.06666667"
"COLEGIO GAITÁN","2022-03-05","","0.0"
"COLEGIO GAITÁN","2022-03-04","","0.0"
"COLEGIO GAITÁN","2022-03-03","","0.1125"
"COLEGIO GAITÁN","2022-03-02","","0.35"
"COLEGIO GAITÁN","2022-03-01","","0.14166667"
"COLEGIO GAITÁN","2022-02-28","","0.74782609"
"COLEGIO GAITÁN","2022-02-27","","0.31666667"
"COLEGIO GAITÁN","2022-02-26","","0.27916667"
"COLEGIO GAITÁN","2022-02-25","","0.0"
"COLEGIO GAITÁN","2022-02-24","","0.0"
"COLEGIO GAITÁN","2022-02-23","","0.0"
"COLEGIO GAITÁN","2022-02-22","","0.0"
"COLEGIO GAITÁN","2022-02-21","","0.0"
"COLEGIO GAITÁN","2022-02-20","","0.00833333"
"COLEGIO GAITÁN","2022-02-19","","0.35"
"COLEGIO GAITÁN","2022-02-18","","0.00833333"
"COLEGIO GAITÁN","2022-02-17","","0.0"
"COLEGIO GAITÁN","2022-02-16","","0.0"
"COLEGIO GAITÁN","2022-02-15","","0.0"
"COLEGIO GAITÁN","2022-02-14","","2.01666667"
"COLEGIO GAITÁN","2022-02-13","","0.00833333"
"COLEGIO GAITÁN","2022-02-12","","0.0"
"COLEGIO GAITÁN","2022-02-11","","0.0"
"COLEGIO GAITÁN","2022-02-10","","0.03333333"
"COLEGIO GAITÁN","2022-02-09","","0.0"
"COLEGIO GAITÁN","2022-02-08","","0.47083333"
"COLEGIO GAITÁN","2022-02-07","","3.70833333"
"COLEGIO GAITÁN","2022-02-06","","0.05833333"
"COLEGIO GAITÁN","2022-02-05","","0.05"
"COLEGIO GAITÁN","2022-02-04","","0.075"
"COLEGIO GAITÁN","2022-02-03","","0.0"
"COLEGIO GAITÁN","2022-02-02","","0.0"
"COLEGIO GAITÁN","2022-02-01","","0.0"
"COLEGIO GAITÁN","2022-01-31","","0.0"
"COLEGIO GAITÁN","2022-01-30","","0.0"
"COLEGIO GAITÁN","2022-01-29","","1.4"
"COLEGIO GAITÁN","2022-01-28","","0.10416667"
"COLEGIO GAITÁN","2022-01-27","","0.0"
"COLEGIO GAITÁN","2022-01-26","","0.0"
"COLEGIO GAITÁN","2022-01-25","","0.0"
"COLEGIO GAITÁN","2022-01-24","","0.0"
"COLEGIO GAITÁN","2022-01-23","","0.0"
"COLEGIO GAITÁN","2022-01-22","","0.0"
"COLEGIO GAITÁN","2022-01-21","","0.00833333"
"COLEGIO GAITÁN","2022-01-20","","0.0"
"COLEGIO GAITÁN","2022-01-19","","0.0"
"COLEGIO GAITÁN","2022-01-18","","0.0"
"COLEGIO GAITÁN","2022-01-17","","0.0"
"COLEGIO GAITÁN","2022-01-16","","0.0"
"COLEGIO GAITÁN","2022-01-15","","0.025"
"COLEGIO GAITÁN","2022-01-14","","0.7875"
"COLEGIO GAITÁN","2022-01-13","","0.01666667"
"COLEGIO GAITÁN","2022-01-12","","0.0"
"COLEGIO GAITÁN","2022-01-11","","0.0"
"COLEGIO GAITÁN","2022-01-10","","0.0"
"COLEGIO GAITÁN","2022-01-09","","0.0173913"
"COLEGIO GAITÁN","2022-01-08","","0.0"
"COLEGIO GAITÁN","2022-01-07","","0.0"
"COLEGIO GAITÁN","2022-01-06","","0.0"
"COLEGIO GAITÁN","2022-01-05","","0.0"
"COLEGIO GAITÁN","2022-01-04","","0.0"
"COLEGIO GAITÁN","2022-01-03","","0.0"
"COLEGIO GAITÁN","2022-01-02","","0.0"
"COLEGIO GAITÁN","2022-01-01","","0.0"
"COLEGIO GAITÁN","2021-12-31","","0.0"
"COLEGIO GAITÁN","2021-12-30","","0.0"
"COLEGIO GAITÁN","2021-12-29","","0.4875"
"COLEGIO GAITÁN","2021-12-28","","0.0"
"COLEGIO GAITÁN","2021-12-27","","0.175"
"COLEGIO GAITÁN","2021-12-26","","0.0"
"COLEGIO GAITÁN","2021-12-25","","0.0"
"COLEGIO GAITÁN","2021-12-24","","0.0"
"COLEGIO GAITÁN","2021-12-23","","0.9875"
"COLEGIO GAITÁN","2021-12-22","","1.175"
"COLEGIO GAITÁN","2021-12-21","","1.30416667"
"COLEGIO GAITÁN","2021-12-20","","0.03333333"
"COLEGIO GAITÁN","2021-12-19","","0.37083333"
"COLEGIO GAITÁN","2021-12-18","","0.0125"
"COLEGIO GAITÁN","2021-12-17","","0.25"
"COLEGIO GAITÁN","2021-12-16","","0.0"
"COLEGIO GAITÁN","2021-12-15","","0.0"
"COLEGIO GAITÁN","2021-12-14","","0.0"
"COLEGIO GAITÁN","2021-12-13","","0.8625"
"COLEGIO GAITÁN","2021-12-12","","0.0"
"COLEGIO GAITÁN","2021-12-11","","0.0"
"COLEGIO GAITÁN","2021-12-10","","0.0"
"COLEGIO GAITÁN","2021-12-09","","0.0"
"COLEGIO GAITÁN","2021-12-08","","0.0"
"COLEGIO GAITÁN","2021-12-07","","0.0"
"COLEGIO GAITÁN","2021-12-06","","0.0"
"COLEGIO GAITÁN","2021-12-05","","0.0"
"COLEGIO GAITÁN","2021-12-04","","0.0"
"COLEGIO GAITÁN","2021-12-03","","0.0"
"COLEGIO GAITÁN","2021-12-02","","0.0"
"COLEGIO GAITÁN","2021-12-01","","0.24583333"
"HOSPITAL DEL NORTE","2023-09-17","","0.0"
"HOSPITAL DEL NORTE","2023-09-16","","0.0"
"HOSPITAL DEL NORTE","2023-09-15","","0.00833333"
"HOSPITAL DEL NORTE","2023-09-14","","0.216625"
"HOSPITAL DEL NORTE","2023-09-13","","0.00833333"
"HOSPITAL DEL NORTE","2023-09-12","","0.0"
"HOSPITAL DEL NORTE","2023-09-11","","0.52495833"
"HOSPITAL DEL NORTE","2023-09-10","","0.29565217"
"HOSPITAL DEL NORTE","2023-09-09","","0.275"
"HOSPITAL DEL NORTE","2023-09-08","","0.0"
"HOSPITAL DEL NORTE","2023-09-07","","0.03333333"
"HOSPITAL DEL NORTE","2023-09-06","","0.0"
"HOSPITAL DEL NORTE","2023-09-05","","0.0"
"HOSPITAL DEL NORTE","2023-09-04","","0.0"
"HOSPITAL DEL NORTE","2023-09-03","","0.0"
"HOSPITAL DEL NORTE","2023-09-02","","0.0"
"HOSPITAL DEL NORTE","2023-09-01","","0.0"
"HOSPITAL DEL NORTE","2023-08-31","","0.0"
"HOSPITAL DEL NORTE","2023-08-30","","0.0"
"HOSPITAL DEL NORTE","2023-08-29","","0.0"
"HOSPITAL DEL NORTE","2023-08-28","","0.0"
"HOSPITAL DEL NORTE","2023-08-27","","0.0"
"HOSPITAL DEL NORTE","2023-08-26","","0.0"
"HOSPITAL DEL NORTE","2023-08-25","","0.10833333"
"HOSPITAL DEL NORTE","2023-08-24","","0.01666667"
"HOSPITAL DEL NORTE","2023-08-23","","0.05833333"
"HOSPITAL DEL NORTE","2023-08-22","","3.166625"
"HOSPITAL DEL NORTE","2023-08-21","","0.43329167"
"HOSPITAL DEL NORTE","2023-08-20","","0.1826087"
"HOSPITAL DEL NORTE","2023-08-19","","0.0"
"HOSPITAL DEL NORTE","2023-08-18","","0.0"
"HOSPITAL DEL NORTE","2023-08-17","","0.01666667"
"HOSPITAL DEL NORTE","2023-08-16","","0.06666667"
"HOSPITAL DEL NORTE","2023-08-15","","0.0"
"HOSPITAL DEL NORTE","2023-08-14","","0.0"
"HOSPITAL DEL NORTE","2023-08-13","","0.04347826"
"HOSPITAL DEL NORTE","2023-08-12","","0.0"
"HOSPITAL DEL NORTE","2023-08-11","","0.0"
"HOSPITAL DEL NORTE","2023-08-10","","0.01666667"
"HOSPITAL DEL NORTE","2023-08-09","","0.025"
"HOSPITAL DEL NORTE","2023-08-08","","0.00833333"
"HOSPITAL DEL NORTE","2023-08-07","","0.05833333"
"HOSPITAL DEL NORTE","2023-08-06","","0.05217391"
"HOSPITAL DEL NORTE","2023-08-05","","0.00833333"
"HOSPITAL DEL NORTE","2023-08-04","","0.09995833"
"HOSPITAL DEL NORTE","2023-08-03","","0.0"
"HOSPITAL DEL NORTE","2023-08-02","","0.0"
"HOSPITAL DEL NORTE","2023-08-01","","0.01666667"
"HOSPITAL DEL NORTE","2023-07-31","","0.09995833"
"HOSPITAL DEL NORTE","2023-07-30","","0.0"
"HOSPITAL DEL NORTE","2023-07-29","","0.0"
"HOSPITAL DEL NORTE","2023-07-28","","0.13333333"
"HOSPITAL DEL NORTE","2023-07-27","","0.49166667"
"HOSPITAL DEL NORTE","2023-07-26","","0.03333333"
"HOSPITAL DEL NORTE","2023-07-25","","0.15"
"HOSPITAL DEL NORTE","2023-07-24","","0.09166667"
"HOSPITAL DEL NORTE","2023-07-23","","0.1826087"
"HOSPITAL DEL NORTE","2023-07-22","","0.0"
"HOSPITAL DEL NORTE","2023-07-21","","0.03333333"
"HOSPITAL DEL NORTE","2023-07-20","","0.0"
"HOSPITAL DEL NORTE","2023-07-19","","0.0"
"HOSPITAL DEL NORTE","2023-07-18","","0.00833333"
"HOSPITAL DEL NORTE","2023-07-17","","0.00833333"
"HOSPITAL DEL NORTE","2023-07-16","","0.0"
"HOSPITAL DEL NORTE","2023-07-15","","0.00833333"
"HOSPITAL DEL NORTE","2023-07-14","","0.17391304"
"HOSPITAL DEL NORTE","2023-07-13","","0.00833333"
"HOSPITAL DEL NORTE","2023-07-12","","0.00833333"
"HOSPITAL DEL NORTE","2023-07-11","","0.42495833"
"HOSPITAL DEL NORTE","2023-07-10","","0.0"
"HOSPITAL DEL NORTE","2023-07-09","","0.0"
"HOSPITAL DEL NORTE","2023-07-08","","0.10833333"
"HOSPITAL DEL NORTE","2023-07-07","","0.10434783"
"HOSPITAL DEL NORTE","2023-07-06","","0.00833333"
"HOSPITAL DEL NORTE","2023-07-05","","0.0"
"HOSPITAL DEL NORTE","2023-07-04","","0.0"
"HOSPITAL DEL NORTE","2023-07-03","","0.0"
"HOSPITAL DEL NORTE","2023-07-02","","0.23636364"
"HOSPITAL DEL NORTE","2023-07-01","","0.34166667"
"HOSPITAL DEL NORTE","2023-06-30","","0.05833333"
"HOSPITAL DEL NORTE","2023-06-29","","0.31851852"
"HOSPITAL DEL NORTE","2023-06-28","","0.0"
"HOSPITAL DEL NORTE","2023-06-27","","0.0"
"HOSPITAL DEL NORTE","2023-06-26","","0.05"
"HOSPITAL DEL NORTE","2023-06-25","","0.70434783"
"HOSPITAL DEL NORTE","2023-06-24","","1.15829167"
"HOSPITAL DEL NORTE","2023-06-23","","0.0"
"HOSPITAL DEL NORTE","2023-06-22","","0.87495833"
"HOSPITAL DEL NORTE","2023-06-21","","0.0"
"HOSPITAL DEL NORTE","2023-06-20","","0.0"
"HOSPITAL DEL NORTE","2023-06-19","","0.0"
"HOSPITAL DEL NORTE","2023-06-18","","0.0"
"HOSPITAL DEL NORTE","2023-06-17","","0.15833333"
"HOSPITAL DEL NORTE","2023-06-16","","0.00833333"
"HOSPITAL DEL NORTE","2023-06-15","","0.03333333"
"HOSPITAL DEL NORTE","2023-06-14","","0.05829167"
"HOSPITAL DEL NORTE","2023-06-13","","0.0"
"HOSPITAL DEL NORTE","2023-06-12","","0.0"
"HOSPITAL DEL NORTE","2023-06-11","","0.00869565"
"HOSPITAL DEL NORTE","2023-06-10","","0.01666667"
"HOSPITAL DEL NORTE","2023-06-09","","0.08333333"
"HOSPITAL DEL NORTE","2023-06-08","","0.725"
"HOSPITAL DEL NORTE","2023-06-07","","0.00833333"
"HOSPITAL DEL NORTE","2023-06-06","","0.01666667"
"HOSPITAL DEL NORTE","2023-06-05","","0.19166667"
"HOSPITAL DEL NORTE","2023-06-04","","0.45217391"
"HOSPITAL DEL NORTE","2023-06-03","","0.0"
"HOSPITAL DEL NORTE","2023-06-02","","0.00833333"
"HOSPITAL DEL NORTE","2023-06-01","","0.03333333"
"HOSPITAL DEL NORTE","2023-05-31","","0.01666667"
"HOSPITAL DEL NORTE","2023-05-30","","0.05833333"
"HOSPITAL DEL NORTE","2023-05-29","","0.0"
"HOSPITAL DEL NORTE","2023-05-28","","0.09565217"
"HOSPITAL DEL NORTE","2023-05-27","","0.48333333"
"HOSPITAL DEL NORTE","2023-05-26","","0.00833333"
"HOSPITAL DEL NORTE","2023-05-25","","0.00833333"
"HOSPITAL DEL NORTE","2023-05-24","","0.00833333"
"HOSPITAL DEL NORTE","2023-05-23","","0.0"
"HOSPITAL DEL NORTE","2023-05-22","","0.87491667"
"HOSPITAL DEL NORTE","2023-05-21","","0.0"
"HOSPITAL DEL NORTE","2023-05-20","","0.0"
"HOSPITAL DEL NORTE","2023-05-19","","0.0"
"HOSPITAL DEL NORTE","2023-05-18","","0.0"
"HOSPITAL DEL NORTE","2023-05-17","","0.00833333"
"HOSPITAL DEL NORTE","2023-05-16","","0.0"
"HOSPITAL DEL NORTE","2023-05-15","","0.05"
"HOSPITAL DEL NORTE","2023-05-14","","0.23478261"
"HOSPITAL DEL NORTE","2023-05-13","","0.791625"
"HOSPITAL DEL NORTE","2023-05-12","","0.08333333"
"HOSPITAL DEL NORTE","2023-05-11","","0.00833333"
"HOSPITAL DEL NORTE","2023-05-10","","0.33333333"
"HOSPITAL DEL NORTE","2023-05-09","","0.0"
"HOSPITAL DEL NORTE","2023-05-08","","0.0"
"HOSPITAL DEL NORTE","2023-05-07","","0.0"
"HOSPITAL DEL NORTE","2023-05-06","","0.0"
"HOSPITAL DEL NORTE","2023-05-05","","0.0"
"HOSPITAL DEL NORTE","2023-05-04","","0.0"
"HOSPITAL DEL NORTE","2023-05-03","","0.0"
"HOSPITAL DEL NORTE","2023-05-02","","0.0"
"HOSPITAL DEL NORTE","2023-05-01","","0.0"
"HOSPITAL DEL NORTE","2023-04-30","","0.06086957"
"HOSPITAL DEL NORTE","2023-04-29","","0.30829167"
"HOSPITAL DEL NORTE","2023-04-28","","0.06666667"
"HOSPITAL DEL NORTE","2023-04-27","","0.06666667"
"HOSPITAL DEL NORTE","2023-04-26","","1.28329167"
"HOSPITAL DEL NORTE","2023-04-25","","0.0"
"HOSPITAL DEL NORTE","2023-04-24","","0.0"
"HOSPITAL DEL NORTE","2023-04-23","","0.0"
"HOSPITAL DEL NORTE","2023-04-22","","0.84166667"
"HOSPITAL DEL NORTE","2023-04-21","","0.0"
"HOSPITAL DEL NORTE","2023-04-20","","0.14166667"
"HOSPITAL DEL NORTE","2023-04-19","","0.0"
"HOSPITAL DEL NORTE","2023-04-18","","0.0"
"HOSPITAL DEL NORTE","2023-04-17","","0.2"
"HOSPITAL DEL NORTE","2023-04-16","","1.28691304"
"HOSPITAL DEL NORTE","2023-04-15","","0.816625"
"HOSPITAL DEL NORTE","2023-04-14","","0.0"
"HOSPITAL DEL NORTE","2023-04-13","","0.0"
"HOSPITAL DEL NORTE","2023-04-12","","0.01666667"
"HOSPITAL DEL NORTE","2023-04-11","","0.08333333"
"HOSPITAL DEL NORTE","2023-04-10","","0.0"
"HOSPITAL DEL NORTE","2023-04-09","","0.0"
"HOSPITAL DEL NORTE","2023-04-08","","0.00833333"
"HOSPITAL DEL NORTE","2023-04-07","","0.55"
"HOSPITAL DEL NORTE","2023-04-06","","0.0"
"HOSPITAL DEL NORTE","2023-04-05","","0.00833333"
"HOSPITAL DEL NORTE","2023-04-04","","0.23329167"
"HOSPITAL DEL NORTE","2023-04-03","","0.0"
"HOSPITAL DEL NORTE","2023-04-02","","0.0"
"HOSPITAL DEL NORTE","2023-04-01","","0.06666667"
"HOSPITAL DEL NORTE","2023-03-31","","0.0"
"HOSPITAL DEL NORTE","2023-03-30","","0.0"
"HOSPITAL DEL NORTE","2023-03-29","","0.14166667"
"HOSPITAL DEL NORTE","2023-03-28","","0.93333333"
"HOSPITAL DEL NORTE","2023-03-27","","0.0"
"HOSPITAL DEL NORTE","2023-03-26","","0.0"
"HOSPITAL DEL NORTE","2023-03-25","","0.06666667"
"HOSPITAL DEL NORTE","2023-03-24","","0.0"
"HOSPITAL DEL NORTE","2023-03-23","","0.0"
"HOSPITAL DEL NORTE","2023-03-22","","0.14166667"
"HOSPITAL DEL NORTE","2023-03-21","","0.93333333"
"HOSPITAL DEL NORTE","2023-03-20","","0.0"
"HOSPITAL DEL NORTE","2023-03-19","","0.29166667"
"HOSPITAL DEL NORTE","2023-03-18","","0.0"
"HOSPITAL DEL NORTE","2023-03-17","","0.10833333"
"HOSPITAL DEL NORTE","2023-03-16","","0.075"
"HOSPITAL DEL NORTE","2023-03-15","","0.15829167"
"HOSPITAL DEL NORTE","2023-03-14","","0.03333333"
"HOSPITAL DEL NORTE","2023-03-13","","0.06666667"
"HOSPITAL DEL NORTE","2023-03-12","","0.11666667"
"HOSPITAL DEL NORTE","2023-03-11","","1.366625"
"HOSPITAL DEL NORTE","2023-03-10","","0.0"
"HOSPITAL DEL NORTE","2023-03-09","","1.09995833"
"HOSPITAL DEL NORTE","2023-03-08","","0.291625"
"HOSPITAL DEL NORTE","2023-03-07","","1.72495833"
"HOSPITAL DEL NORTE","2023-03-06","","0.04166667"
"HOSPITAL DEL NORTE","2023-03-05","","0.00869565"
"HOSPITAL DEL NORTE","2023-03-04","","0.01666667"
"HOSPITAL DEL NORTE","2023-03-03","","0.0"
"HOSPITAL DEL NORTE","2023-03-02","","0.0"
"HOSPITAL DEL NORTE","2023-03-01","","0.35833333"
"HOSPITAL DEL NORTE","2023-02-28","","1.566625"
"HOSPITAL DEL NORTE","2023-02-27","","0.00833333"
"HOSPITAL DEL NORTE","2023-02-26","","0.0"
"HOSPITAL DEL NORTE","2023-02-25","","0.0"
"HOSPITAL DEL NORTE","2023-02-24","","0.0"
"HOSPITAL DEL NORTE","2023-02-23","","0.0"
"HOSPITAL DEL NORTE","2023-02-22","","0.0"
"HOSPITAL DEL NORTE","2023-02-21","","0.08329167"
"HOSPITAL DEL NORTE","2023-02-20","","3.541625"
"HOSPITAL DEL NORTE","2023-02-19","","0.0"
"HOSPITAL DEL NORTE","2022-10-21","","0.375"
"HOSPITAL DEL NORTE","2022-10-20","","0.05"
"HOSPITAL DEL NORTE","2022-10-19","","0.70416667"
"HOSPITAL DEL NORTE","2022-10-18","","0.10833333"
"HOSPITAL DEL NORTE","2022-10-17","","0.71666667"
"HOSPITAL DEL NORTE","2022-10-16","","0.67083333"
"HOSPITAL DEL NORTE","2022-10-15","","0.00833333"
"HOSPITAL DEL NORTE","2022-10-14","","0.08333333"
"HOSPITAL DEL NORTE","2022-10-13","","0.01666667"
"HOSPITAL DEL NORTE","2022-10-12","","0.50416667"
"HOSPITAL DEL NORTE","2022-10-11","","0.08333333"
"HOSPITAL DEL NORTE","2022-10-10","","0.11666667"
"HOSPITAL DEL NORTE","2022-10-09","","1.29565217"
"HOSPITAL DEL NORTE","2022-10-08","","0.0"
"HOSPITAL DEL NORTE","2022-10-07","","0.3"
"HOSPITAL DEL NORTE","2022-10-06","","0.30416667"
"HOSPITAL DEL NORTE","2022-10-05","","0.15833333"
"HOSPITAL DEL NORTE","2022-10-04","","0.125"
"HOSPITAL DEL NORTE","2022-10-03","","0.15"
"HOSPITAL DEL NORTE","2022-10-02","","0.13913043"
"HOSPITAL DEL NORTE","2022-10-01","","0.21666667"
"HOSPITAL DEL NORTE","2022-09-30","","0.08333333"
"HOSPITAL DEL NORTE","2022-09-29","","0.05833333"
"HOSPITAL DEL NORTE","2022-09-28","","0.51666667"
"HOSPITAL DEL NORTE","2022-09-27","","0.0"
"HOSPITAL DEL NORTE","2022-09-26","","0.075"
"HOSPITAL DEL NORTE","2022-09-25","","0.0"
"HOSPITAL DEL NORTE","2022-09-24","","0.1"
"HOSPITAL DEL NORTE","2022-09-23","","0.09166667"
"HOSPITAL DEL NORTE","2022-09-22","","0.03333333"
"HOSPITAL DEL NORTE","2022-09-21","","0.60833333"
"HOSPITAL DEL NORTE","2022-09-20","","0.01666667"
"HOSPITAL DEL NORTE","2022-09-19","","0.125"
"HOSPITAL DEL NORTE","2022-09-18","","1.19991304"
"HOSPITAL DEL NORTE","2022-09-17","","0.075"
"HOSPITAL DEL NORTE","2022-09-16","","3.77495833"
"HOSPITAL DEL NORTE","2022-09-15","","0.95833333"
"HOSPITAL DEL NORTE","2022-09-14","","0.01666667"
"HOSPITAL DEL NORTE","2022-09-13","","3.97495833"
"HOSPITAL DEL NORTE","2022-09-12","","1.65825"
"HOSPITAL DEL NORTE","2022-09-11","","3.60865217"
"HOSPITAL DEL NORTE","2022-09-10","","0.33333333"
"HOSPITAL DEL NORTE","2022-09-09","","0.225"
"HOSPITAL DEL NORTE","2022-09-08","","4.22495833"
"HOSPITAL DEL NORTE","2022-09-07","","0.0"
"HOSPITAL DEL NORTE","2022-09-06","","0.00833333"
"HOSPITAL DEL NORTE","2022-09-05","","0.01666667"
"HOSPITAL DEL NORTE","2022-09-04","","3.99126087"
"HOSPITAL DEL NORTE","2022-09-03","","0.53329167"
"HOSPITAL DEL NORTE","2022-09-02","","0.225"
"HOSPITAL DEL NORTE","2022-09-01","","0.87991667"
"HOSPITAL DEL NORTE","2022-08-31","","0.0"
"HOSPITAL DEL NORTE","2022-08-30","","0.00833333"
"HOSPITAL DEL NORTE","2022-08-29","","0.45829167"
"HOSPITAL DEL NORTE","2022-08-28","","0.22173913"
"HOSPITAL DEL NORTE","2022-08-27","","0.07495833"
"HOSPITAL DEL NORTE","2022-08-26","","0.0"
"HOSPITAL DEL NORTE","2022-08-25","","0.0"
"HOSPITAL DEL NORTE","2022-08-24","","0.09166667"
"HOSPITAL DEL NORTE","2022-08-23","","0.025"
"HOSPITAL DEL NORTE","2022-08-22","","0.03333333"
"HOSPITAL DEL NORTE","2022-08-21","","0.18333333"
"HOSPITAL DEL NORTE","2022-08-20","","0.19166667"
"HOSPITAL DEL NORTE","2022-08-19","","0.0"
"HOSPITAL DEL NORTE","2022-08-18","","0.0"
"HOSPITAL DEL NORTE","2022-08-17","","0.0"
"HOSPITAL DEL NORTE","2022-08-16","","0.01666667"
"HOSPITAL DEL NORTE","2022-08-15","","0.01666667"
"HOSPITAL DEL NORTE","2022-08-14","","1.275"
"HOSPITAL DEL NORTE","2022-08-13","","0.01666667"
"HOSPITAL DEL NORTE","2022-08-12","","0.01666667"
"HOSPITAL DEL NORTE","2022-08-11","","0.05"
"HOSPITAL DEL NORTE","2022-08-10","","0.06666667"
"HOSPITAL DEL NORTE","2022-08-09","","0.175"
"HOSPITAL DEL NORTE","2022-08-08","","0.0"
"HOSPITAL DEL NORTE","2022-08-07","","0.00833333"
"HOSPITAL DEL NORTE","2022-08-06","","0.475"
"HOSPITAL DEL NORTE","2022-08-05","","0.00833333"
"HOSPITAL DEL NORTE","2022-08-04","","2.49166667"
"HOSPITAL DEL NORTE","2022-08-03","","2.34166667"
"HOSPITAL DEL NORTE","2022-08-02","","0.0"
"HOSPITAL DEL NORTE","2022-08-01","","0.01666667"
"HOSPITAL DEL NORTE","2022-07-31","","0.31304348"
"HOSPITAL DEL NORTE","2022-07-30","","0.0"
"HOSPITAL DEL NORTE","2022-07-29","","0.22916667"
"HOSPITAL DEL NORTE","2022-07-28","","0.0"
"HOSPITAL DEL NORTE","2022-07-27","","0.30526316"
"HOSPITAL DEL NORTE","2022-07-26","","0.2"
"HOSPITAL DEL NORTE","2022-07-25","","0.125"
"HOSPITAL DEL NORTE","2022-07-24","","0.0"
"HOSPITAL DEL NORTE","2022-07-23","","0.0"
"HOSPITAL DEL NORTE","2022-07-22","","0.0"
"HOSPITAL DEL NORTE","2022-07-21","","0.11666667"
"HOSPITAL DEL NORTE","2022-07-20","","0.04166667"
"HOSPITAL DEL NORTE","2022-07-19","","0.04166667"
"HOSPITAL DEL NORTE","2022-07-18","","0.77916667"
"HOSPITAL DEL NORTE","2022-07-17","","0.22916667"
"HOSPITAL DEL NORTE","2022-07-16","","0.00833333"
"HOSPITAL DEL NORTE","2022-07-15","","0.09166667"
"HOSPITAL DEL NORTE","2022-07-14","","0.01666667"
"HOSPITAL DEL NORTE","2022-07-13","","0.12083333"
"HOSPITAL DEL NORTE","2022-07-12","","0.0"
"HOSPITAL DEL NORTE","2022-07-11","","0.625"
"HOSPITAL DEL NORTE","2022-07-10","","0.0"
"HOSPITAL DEL NORTE","2022-07-09","","0.025"
"HOSPITAL DEL NORTE","2022-07-08","","0.09166667"
"HOSPITAL DEL NORTE","2022-07-07","","0.01666667"
"HOSPITAL DEL NORTE","2022-07-06","","0.025"
"HOSPITAL DEL NORTE","2022-07-05","","0.75416667"
"HOSPITAL DEL NORTE","2022-07-04","","0.0"
"HOSPITAL DEL NORTE","2022-07-03","","0.125"
"HOSPITAL DEL NORTE","2022-07-02","","0.0"
"HOSPITAL DEL NORTE","2022-07-01","","0.25416667"
"HOSPITAL DEL NORTE","2022-06-30","","0.10434783"
"HOSPITAL DEL NORTE","2022-06-29","","0.04166667"
"HOSPITAL DEL NORTE","2022-06-28","","0.05833333"
"HOSPITAL DEL NORTE","2022-06-27","","0.0"
"HOSPITAL DEL NORTE","2022-06-26","","0.19166667"
"HOSPITAL DEL NORTE","2022-06-25","","0.34166667"
"HOSPITAL DEL NORTE","2022-06-24","","0.10833333"
"HOSPITAL DEL NORTE","2022-06-23","","0.13333333"
"HOSPITAL DEL NORTE","2022-06-22","","0.0"
"HOSPITAL DEL NORTE","2022-06-21","","0.03333333"
