"Estacion","Fecha inicial","Fecha final","VViento"
"HOSPITAL DEL NORTE","2022-10-05","","1.45833333"
"HOSPITAL DEL NORTE","2022-10-04","","1.88333333"
"HOSPITAL DEL NORTE","2022-10-03","","1.65"
"HOSPITAL DEL NORTE","2022-10-02","","1.76956522"
"HOSPITAL DEL NORTE","2022-10-01","","1.90416667"
"HOSPITAL DEL NORTE","2022-09-30","","2.0625"
"HOSPITAL DEL NORTE","2022-09-29","","2.20833333"
"HOSPITAL DEL NORTE","2022-09-28","","2.00416667"
"HOSPITAL DEL NORTE","2022-09-27","","1.80833333"
"HOSPITAL DEL NORTE","2022-09-26","","1.89166667"
"HOSPITAL DEL NORTE","2022-09-25","","1.86956522"
"HOSPITAL DEL NORTE","2022-09-24","","2.13333333"
"HOSPITAL DEL NORTE","2022-09-23","","1.77083333"
"HOSPITAL DEL NORTE","2022-09-22","","1.50833333"
"HOSPITAL DEL NORTE","2022-09-21","","1.84583333"
"HOSPITAL DEL NORTE","2022-09-20","","1.85833333"
"HOSPITAL DEL NORTE","2022-09-19","","1.62916667"
"HOSPITAL DEL NORTE","2022-09-18","","2.09017391"
"HOSPITAL DEL NORTE","2022-09-17","","1.82008333"
"HOSPITAL DEL NORTE","2022-09-16","","2.09383333"
"HOSPITAL DEL NORTE","2022-09-15","","2.01979167"
"HOSPITAL DEL NORTE","2022-09-14","","2.06416667"
"HOSPITAL DEL NORTE","2022-09-13","","1.92695833"
"HOSPITAL DEL NORTE","2022-09-12","","2.24304167"
"HOSPITAL DEL NORTE","2022-09-11","","2.05782609"
"HOSPITAL DEL NORTE","2022-09-10","","2.04991667"
"HOSPITAL DEL NORTE","2022-09-09","","2.346625"
"HOSPITAL DEL NORTE","2022-09-08","","1.84154167"
"HOSPITAL DEL NORTE","2022-09-07","","1.918"
"HOSPITAL DEL NORTE","2022-09-06","","1.61883333"
"HOSPITAL DEL NORTE","2022-09-05","","1.16304167"
"HOSPITAL DEL NORTE","2022-09-04","","1.65965217"
"HOSPITAL DEL NORTE","2022-09-03","","2.48408333"
"HOSPITAL DEL NORTE","2022-09-02","","2.06925"
"HOSPITAL DEL NORTE","2022-09-01","","1.975625"
"HOSPITAL DEL NORTE","2022-08-31","","2.04558333"
"HOSPITAL DEL NORTE","2022-08-30","","2.09870833"
"HOSPITAL DEL NORTE","2022-08-29","","1.73020833"
"HOSPITAL DEL NORTE","2022-08-28","","2.25847826"
"HOSPITAL DEL NORTE","2022-08-27","","2.068375"
"HOSPITAL DEL NORTE","2022-08-26","","2.13541667"
"HOSPITAL DEL NORTE","2022-08-25","","1.9355"
"HOSPITAL DEL NORTE","2022-08-24","","2.02916667"
"HOSPITAL DEL NORTE","2022-08-23","","2.03333333"
"HOSPITAL DEL NORTE","2022-08-22","","1.87083333"
"HOSPITAL DEL NORTE","2022-08-21","","1.76666667"
"HOSPITAL DEL NORTE","2022-08-20","","2.13333333"
"HOSPITAL DEL NORTE","2022-08-19","","2.23333333"
"HOSPITAL DEL NORTE","2022-08-18","","2.23333333"
"HOSPITAL DEL NORTE","2022-08-17","","2.41666667"
"HOSPITAL DEL NORTE","2022-08-16","","1.93333333"
"HOSPITAL DEL NORTE","2022-08-15","","1.83333333"
"HOSPITAL DEL NORTE","2022-08-14","","1.85833333"
"HOSPITAL DEL NORTE","2022-08-13","","2.0875"
"HOSPITAL DEL NORTE","2022-08-12","","2.125"
"HOSPITAL DEL NORTE","2022-08-11","","1.92083333"
"HOSPITAL DEL NORTE","2022-08-10","","1.97083333"
"HOSPITAL DEL NORTE","2022-08-09","","2.10833333"
"HOSPITAL DEL NORTE","2022-08-08","","2.1875"
"HOSPITAL DEL NORTE","2022-08-07","","2.05"
"HOSPITAL DEL NORTE","2022-08-06","","1.62916667"
"HOSPITAL DEL NORTE","2022-08-05","","2.04166667"
"HOSPITAL DEL NORTE","2022-08-04","","1.82916667"
"HOSPITAL DEL NORTE","2022-08-03","","1.52083333"
"HOSPITAL DEL NORTE","2022-08-02","","1.925"
"HOSPITAL DEL NORTE","2022-08-01","","1.95416667"
"HOSPITAL DEL NORTE","2022-07-31","","1.78695652"
"HOSPITAL DEL NORTE","2022-07-30","","2.15416667"
"HOSPITAL DEL NORTE","2022-07-29","","2.10833333"
"HOSPITAL DEL NORTE","2022-07-28","","2.87857143"
"HOSPITAL DEL NORTE","2022-07-27","","2.28947368"
"HOSPITAL DEL NORTE","2022-07-26","","1.375"
"HOSPITAL DEL NORTE","2022-07-25","","1.42916667"
"HOSPITAL DEL NORTE","2022-07-24","","2.1375"
"HOSPITAL DEL NORTE","2022-07-23","","2.30416667"
"HOSPITAL DEL NORTE","2022-07-22","","2.00833333"
"HOSPITAL DEL NORTE","2022-07-21","","1.45833333"
"HOSPITAL DEL NORTE","2022-07-20","","1.63333333"
"HOSPITAL DEL NORTE","2022-07-19","","1.72083333"
"HOSPITAL DEL NORTE","2022-07-18","","1.56666667"
"HOSPITAL DEL NORTE","2022-07-17","","1.77083333"
"HOSPITAL DEL NORTE","2022-07-16","","2.275"
"HOSPITAL DEL NORTE","2022-07-15","","2.5625"
"HOSPITAL DEL NORTE","2022-07-14","","2.5"
"HOSPITAL DEL NORTE","2022-07-13","","2.10833333"
"HOSPITAL DEL NORTE","2022-07-12","","2.09166667"
"HOSPITAL DEL NORTE","2022-07-11","","1.49583333"
"HOSPITAL DEL NORTE","2022-07-10","","1.98333333"
"HOSPITAL DEL NORTE","2022-07-09","","1.85833333"
"HOSPITAL DEL NORTE","2022-07-08","","1.69583333"
"HOSPITAL DEL NORTE","2022-07-07","","1.825"
"HOSPITAL DEL NORTE","2022-07-06","","1.81666667"
"HOSPITAL DEL NORTE","2022-07-05","","2.14166667"
"HOSPITAL DEL NORTE","2022-07-04","","1.65"
"HOSPITAL DEL NORTE","2022-07-03","","1.7875"
"HOSPITAL DEL NORTE","2022-07-02","","1.87916667"
"HOSPITAL DEL NORTE","2022-07-01","","1.69166667"
"HOSPITAL DEL NORTE","2022-06-30","","1.93043478"
"HOSPITAL DEL NORTE","2022-06-29","","1.55416667"
"HOSPITAL DEL NORTE","2022-06-28","","2.02083333"
"HOSPITAL DEL NORTE","2022-06-27","","1.8125"
"HOSPITAL DEL NORTE","2022-06-26","","1.72916667"
"HOSPITAL DEL NORTE","2022-06-25","","1.575"
"HOSPITAL DEL NORTE","2022-06-24","","1.69583333"
"HOSPITAL DEL NORTE","2022-06-23","","2.32916667"
"HOSPITAL DEL NORTE","2022-06-22","","2.29583333"
"HOSPITAL DEL NORTE","2022-06-21","","1.64166667"
"HOSPITAL DEL NORTE","2022-06-20","","1.425"
"HOSPITAL DEL NORTE","2022-06-19","","1.39583333"
"HOSPITAL DEL NORTE","2022-06-18","","1.78333333"
"HOSPITAL DEL NORTE","2022-06-17","","1.2125"
"HOSPITAL DEL NORTE","2022-06-16","","1.85833333"
"HOSPITAL DEL NORTE","2022-06-15","","1.22083333"
"HOSPITAL DEL NORTE","2022-06-14","","1.6375"
"HOSPITAL DEL NORTE","2022-06-13","","1.95"
"HOSPITAL DEL NORTE","2022-06-12","","1.69166667"
"HOSPITAL DEL NORTE","2022-06-11","","2.04583333"
"HOSPITAL DEL NORTE","2022-06-10","","2.0625"
"HOSPITAL DEL NORTE","2022-06-09","","2.0375"
"HOSPITAL DEL NORTE","2022-06-08","","2.22916667"
"HOSPITAL DEL NORTE","2022-06-07","","2.57083333"
"HOSPITAL DEL NORTE","2022-06-06","","1.8875"
"HOSPITAL DEL NORTE","2022-06-05","","1.25833333"
"HOSPITAL DEL NORTE","2022-06-04","","1.3375"
"HOSPITAL DEL NORTE","2022-06-03","","1.33333333"
"HOSPITAL DEL NORTE","2022-06-02","","2.70416667"
"HOSPITAL DEL NORTE","2022-06-01","","2.1875"
"HOSPITAL DEL NORTE","2022-05-31","","1.92608696"
"HOSPITAL DEL NORTE","2022-05-30","","1.775"
"HOSPITAL DEL NORTE","2022-05-29","","2.00833333"
"HOSPITAL DEL NORTE","2022-05-28","","1.59583333"
"HOSPITAL DEL NORTE","2022-05-27","","1.87083333"
"HOSPITAL DEL NORTE","2022-05-26","","1.6625"
"HOSPITAL DEL NORTE","2022-05-25","","1.79166667"
"HOSPITAL DEL NORTE","2022-05-24","","1.9125"
"HOSPITAL DEL NORTE","2022-05-23","","2.37916667"
"HOSPITAL DEL NORTE","2022-05-22","","2.6875"
"HOSPITAL DEL NORTE","2022-05-21","","2.34583333"
"HOSPITAL DEL NORTE","2022-05-20","","2.18333333"
"HOSPITAL DEL NORTE","2022-05-19","","1.525"
"HOSPITAL DEL NORTE","2022-05-18","","1.42916667"
"HOSPITAL DEL NORTE","2022-05-17","","1.69583333"
"HOSPITAL DEL NORTE","2022-05-16","","2.12916667"
"HOSPITAL DEL NORTE","2022-05-15","","1.925"
"HOSPITAL DEL NORTE","2022-05-14","","1.7"
"HOSPITAL DEL NORTE","2022-05-13","","1.69583333"
"HOSPITAL DEL NORTE","2022-05-12","","1.90833333"
"HOSPITAL DEL NORTE","2022-05-11","","2.17083333"
"HOSPITAL DEL NORTE","2022-05-10","","1.95833333"
"HOSPITAL DEL NORTE","2022-05-09","","2.075"
"HOSPITAL DEL NORTE","2022-05-08","","1.54166667"
"HOSPITAL DEL NORTE","2022-05-07","","1.19166667"
"HOSPITAL DEL NORTE","2022-05-06","","1.54166667"
"HOSPITAL DEL NORTE","2022-05-05","","2.02083333"
"HOSPITAL DEL NORTE","2022-05-04","","2.13333333"
"HOSPITAL DEL NORTE","2022-05-03","","2.14166667"
"HOSPITAL DEL NORTE","2022-05-02","","1.67083333"
"HOSPITAL DEL NORTE","2022-05-01","","1.80416667"
"HOSPITAL DEL NORTE","2022-04-30","","1.87391304"
"HOSPITAL DEL NORTE","2022-04-29","","1.69166667"
"HOSPITAL DEL NORTE","2022-04-28","","1.54583333"
"HOSPITAL DEL NORTE","2022-04-27","","2.02916667"
"HOSPITAL DEL NORTE","2022-04-26","","1.99583333"
"HOSPITAL DEL NORTE","2022-04-25","","1.47916667"
"HOSPITAL DEL NORTE","2022-04-24","","1.7625"
"HOSPITAL DEL NORTE","2022-04-23","","2.14166667"
"HOSPITAL DEL NORTE","2022-04-22","","1.45"
"HOSPITAL DEL NORTE","2022-04-21","","1.60416667"
"HOSPITAL DEL NORTE","2022-04-20","","1.48333333"
"HOSPITAL DEL NORTE","2022-04-19","","1.25416667"
"HOSPITAL DEL NORTE","2022-04-18","","1.69583333"
"HOSPITAL DEL NORTE","2022-04-17","","1.37916667"
"HOSPITAL DEL NORTE","2022-04-16","","1.57083333"
"HOSPITAL DEL NORTE","2022-04-15","","2.15416667"
"HOSPITAL DEL NORTE","2022-04-14","","1.85"
"HOSPITAL DEL NORTE","2022-04-13","","2.27916667"
"HOSPITAL DEL NORTE","2022-04-12","","2.22916667"
"HOSPITAL DEL NORTE","2022-04-11","","2.16666667"
"HOSPITAL DEL NORTE","2022-04-10","","2.24583333"
"HOSPITAL DEL NORTE","2022-04-09","","2.09583333"
"HOSPITAL DEL NORTE","2022-04-08","","1.8625"
"HOSPITAL DEL NORTE","2022-04-07","","1.37916667"
"HOSPITAL DEL NORTE","2022-04-06","","2.15833333"
"HOSPITAL DEL NORTE","2022-04-05","","2.35416667"
"HOSPITAL DEL NORTE","2022-04-04","","2.00833333"
"HOSPITAL DEL NORTE","2022-04-03","","2.1"
"HOSPITAL DEL NORTE","2022-04-02","","1.95"
"HOSPITAL DEL NORTE","2022-04-01","","2.08333333"
"HOSPITAL DEL NORTE","2022-03-31","","1.86956522"
"HOSPITAL DEL NORTE","2022-03-30","","1.88333333"
"HOSPITAL DEL NORTE","2022-03-29","","2.31666667"
"HOSPITAL DEL NORTE","2022-03-28","","1.875"
"HOSPITAL DEL NORTE","2022-03-27","","1.6"
"HOSPITAL DEL NORTE","2022-03-26","","1.92916667"
"HOSPITAL DEL NORTE","2022-03-25","","2.4625"
"HOSPITAL DEL NORTE","2022-03-24","","2.24583333"
"HOSPITAL DEL NORTE","2022-03-23","","2.52083333"
"HOSPITAL DEL NORTE","2022-03-22","","2.35833333"
"HOSPITAL DEL NORTE","2022-03-21","","2.40416667"
"HOSPITAL DEL NORTE","2022-03-20","","2.94166667"
"HOSPITAL DEL NORTE","2022-03-19","","2.24166667"
"HOSPITAL DEL NORTE","2022-03-18","","2.2125"
"HOSPITAL DEL NORTE","2022-03-17","","2.17083333"
"HOSPITAL DEL NORTE","2022-03-16","","2.19583333"
"HOSPITAL DEL NORTE","2022-03-15","","2.0875"
"HOSPITAL DEL NORTE","2022-03-14","","2.14583333"
"HOSPITAL DEL NORTE","2022-03-13","","1.92916667"
"HOSPITAL DEL NORTE","2022-03-12","","2.5"
"HOSPITAL DEL NORTE","2022-03-11","","2.07916667"
"HOSPITAL DEL NORTE","2022-03-10","","2.00416667"
"HOSPITAL DEL NORTE","2022-03-09","","2.02916667"
"HOSPITAL DEL NORTE","2022-03-08","","2.2"
"HOSPITAL DEL NORTE","2022-03-07","","1.54583333"
"HOSPITAL DEL NORTE","2022-03-06","","1.57916667"
"HOSPITAL DEL NORTE","2022-03-05","","2.08333333"
"HOSPITAL DEL NORTE","2022-03-04","","1.92916667"
"HOSPITAL DEL NORTE","2022-03-03","","1.85416667"
"HOSPITAL DEL NORTE","2022-03-02","","1.59583333"
"HOSPITAL DEL NORTE","2022-03-01","","1.92916667"
"HOSPITAL DEL NORTE","2022-02-28","","1.45652174"
"HOSPITAL DEL NORTE","2022-02-27","","1.12916667"
"HOSPITAL DEL NORTE","2022-02-26","","2.225"
"HOSPITAL DEL NORTE","2022-02-25","","1.9875"
"HOSPITAL DEL NORTE","2022-02-24","","2.12083333"
"HOSPITAL DEL NORTE","2022-02-23","","1.90833333"
"HOSPITAL DEL NORTE","2022-02-22","","2.03333333"
"HOSPITAL DEL NORTE","2022-02-21","","2.00833333"
"HOSPITAL DEL NORTE","2022-02-20","","2.20416667"
"HOSPITAL DEL NORTE","2022-02-19","","2.06666667"
"HOSPITAL DEL NORTE","2022-02-18","","2.475"
"HOSPITAL DEL NORTE","2022-02-17","","2.11666667"
"HOSPITAL DEL NORTE","2022-02-16","","2.5625"
"HOSPITAL DEL NORTE","2022-02-15","","2.18333333"
"HOSPITAL DEL NORTE","2022-02-14","","1.97083333"
"HOSPITAL DEL NORTE","2022-02-13","","2.525"
"HOSPITAL DEL NORTE","2022-02-12","","2.20833333"
"HOSPITAL DEL NORTE","2022-02-11","","2.125"
"HOSPITAL DEL NORTE","2022-02-10","","1.55"
"HOSPITAL DEL NORTE","2022-02-09","","1.79166667"
"HOSPITAL DEL NORTE","2022-02-08","","1.75416667"
"HOSPITAL DEL NORTE","2022-02-07","","1.66666667"
"HOSPITAL DEL NORTE","2022-02-06","","2.07083333"
"HOSPITAL DEL NORTE","2022-02-05","","2.08333333"
"HOSPITAL DEL NORTE","2022-02-04","","2.0375"
"HOSPITAL DEL NORTE","2022-02-03","","2.38333333"
"HOSPITAL DEL NORTE","2022-02-02","","2.04583333"
"HOSPITAL DEL NORTE","2022-02-01","","2.43333333"
"HOSPITAL DEL NORTE","2022-01-31","","2.25416667"
"HOSPITAL DEL NORTE","2022-01-30","","2.67916667"
"HOSPITAL DEL NORTE","2022-01-29","","1.90416667"
"HOSPITAL DEL NORTE","2022-01-28","","2.82916667"
"HOSPITAL DEL NORTE","2022-01-27","","2.6875"
"HOSPITAL DEL NORTE","2022-01-26","","2.16666667"
"HOSPITAL DEL NORTE","2022-01-25","","2.22916667"
"HOSPITAL DEL NORTE","2022-01-24","","2.22916667"
"HOSPITAL DEL NORTE","2022-01-23","","2.3125"
"HOSPITAL DEL NORTE","2022-01-22","","2.30833333"
"HOSPITAL DEL NORTE","2022-01-21","","2.225"
"HOSPITAL DEL NORTE","2022-01-20","","2.03333333"
"HOSPITAL DEL NORTE","2022-01-19","","1.9875"
"HOSPITAL DEL NORTE","2022-01-18","","2.1375"
"HOSPITAL DEL NORTE","2022-01-17","","2.24166667"
"HOSPITAL DEL NORTE","2022-01-16","","1.95095833"
"HOSPITAL DEL NORTE","2022-01-15","","1.9625"
"HOSPITAL DEL NORTE","2022-01-14","","1.78333333"
"HOSPITAL DEL NORTE","2022-01-13","","1.9"
"HOSPITAL DEL NORTE","2022-01-12","","2.04166667"
"HOSPITAL DEL NORTE","2022-01-11","","2.01666667"
"HOSPITAL DEL NORTE","2022-01-10","","2.24166667"
"HOSPITAL DEL NORTE","2022-01-09","","2.22083333"
"HOSPITAL DEL NORTE","2022-01-08","","1.775"
"HOSPITAL DEL NORTE","2022-01-07","","1.79166667"
"HOSPITAL DEL NORTE","2022-01-06","","2.52916667"
"HOSPITAL DEL NORTE","2022-01-05","","2.375"
"HOSPITAL DEL NORTE","2022-01-04","","2.8875"
"HOSPITAL DEL NORTE","2022-01-03","","2.88333333"
"HOSPITAL DEL NORTE","2022-01-02","","2.09166667"
"HOSPITAL DEL NORTE","2022-01-01","","1.85"
"HOSPITAL DEL NORTE","2021-12-31","","1.89583333"
"HOSPITAL DEL NORTE","2021-12-30","","2.03333333"
"HOSPITAL DEL NORTE","2021-12-29","","2.07916667"
"HOSPITAL DEL NORTE","2021-12-28","","1.84166667"
"HOSPITAL DEL NORTE","2021-12-27","","1.84166667"
"HOSPITAL DEL NORTE","2021-12-26","","2.24583333"
"HOSPITAL DEL NORTE","2021-12-25","","1.92916667"
"HOSPITAL DEL NORTE","2021-12-24","","2.0875"
"HOSPITAL DEL NORTE","2021-12-23","","0.92916667"
"HOSPITAL DEL NORTE","2021-12-22","","1.49166667"
"HOSPITAL DEL NORTE","2021-12-21","","1.52916667"
"HOSPITAL DEL NORTE","2021-12-20","","1.72083333"
"HOSPITAL DEL NORTE","2021-12-19","","1.9875"
"HOSPITAL DEL NORTE","2021-12-18","","1.85"
"HOSPITAL DEL NORTE","2021-12-17","","2.0875"
"HOSPITAL DEL NORTE","2021-12-16","","2.20416667"
"HOSPITAL DEL NORTE","2021-12-15","","2.20416667"
"HOSPITAL DEL NORTE","2021-12-14","","2.2125"
"HOSPITAL DEL NORTE","2021-12-13","","2.34583333"
"HOSPITAL DEL NORTE","2021-12-12","","2.175"
"HOSPITAL DEL NORTE","2021-12-11","","2.49166667"
"HOSPITAL DEL NORTE","2021-12-10","","2.26666667"
"HOSPITAL DEL NORTE","2021-12-09","","2.24166667"
"HOSPITAL DEL NORTE","2021-12-08","","2.01666667"
"HOSPITAL DEL NORTE","2021-12-07","","2.26666667"
"HOSPITAL DEL NORTE","2021-12-06","","2.38333333"
"HOSPITAL DEL NORTE","2021-12-05","","1.95416667"
"HOSPITAL DEL NORTE","2021-12-04","","2.12916667"
"HOSPITAL DEL NORTE","2021-12-03","","2.10416667"
"HOSPITAL DEL NORTE","2021-12-02","","2.02083333"
"HOSPITAL DEL NORTE","2021-12-01","","2.375"
