Estacion,Fecha inicial,Año,Mes,Día,NO,VViento,O3,DViento,PLiquida,HAire10,CO,NO2,P,PM2.5,SO2,PM10,TAire10,RGlobal
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-14,2022,3,14,,1.93333333,7.3125,172.2833333,1.98333333,83.74166667,,,677.775,11.65,1.06666667,22.80833333,21.825,126.8958333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-13,2022,3,13,,1.68333333,5.97916667,169.1291667,0.03333333,81.02916667,,,678.5041667,13.91666667,0.775,24.55833333,22.125,125.0166667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-12,2022,3,12,,1.50833333,8.30416667,198.6875,0.32916667,80.25,,,677.6583333,24.87083333,1.05416667,40.8875,23.05,144.0791667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-11,2022,3,11,,1.8875,9.44583333,236.9458333,0.04166667,73.62083333,,,677.8166667,22.2375,0.97916667,39,23.60833333,205.0333333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-10,2022,3,10,,1.75,7.35416667,247.6291667,0,76.85833333,,,677.8708333,19.07916667,1.1625,36.32916667,22.81666667,149.3416667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-09,2022,3,9,,1.82916667,8.525,215.0041667,0,69.96666667,,,677.0916667,12.5625,1.11666667,29.675,23.21666667,221.7
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-08,2022,3,8,,1.8375,7.98571429,209.9875,0.05833333,75.15833333,,,677.0541667,8.62916667,0.3826087,23.825,22.80416667,207.7666667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-07,2022,3,7,,1.23333333,3.875,207.2625,0.35,84.82083333,,,677.5125,6.85416667,0.32916667,18.24166667,21.6,97.37916667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-06,2022,3,6,,1.43333333,4.74166667,201.425,0.325,85.08333333,,,677.5875,8.87916667,0.15416667,19.11666667,21.85833333,117.5708333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-05,2022,3,5,,1.87916667,7.3125,182.6791667,0,78.9,,,677.3708333,8.98333333,0.27083333,22.09583333,22.91666667,160.7666667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-04,2022,3,4,,1.34583333,7.8,194.7208333,0,82.3375,,,677.6541667,9.7,0.29583333,27.2375,21.925,109.5708333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-03,2022,3,3,,1.70833333,15.975,179.6958333,0,83.6125,,,677.5916667,8.85833333,0.45416667,22.95833333,22.40833333,148.6083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-02,2022,3,2,,1.6375,15.11666667,104.5291667,0.2,85.875,,,677.6291667,9.02083333,0.77916667,20.78333333,22.18333333,101.4
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-01,2022,3,1,,1.725,20.8875,192.4916667,0.16666667,81.76666667,,,677.3125,7.1375,0.6,18.37083333,22.74583333,215.2083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-28,2022,2,28,,1.66086957,16.7,202.9565217,0.38695652,87.51304348,,,677.7826087,9.53478261,0.53043478,18.30869565,21.12608696,111.8086957
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-27,2022,2,27,,1.5875,24.52083333,187.3833333,0.7,85.2375,,,677.8083333,18.37916667,0.18333333,27.65416667,21.87916667,96.32916667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-26,2022,2,26,,2.24583333,38.8375,234.6833333,0,70.475,,,677.8375,25.35,1.6125,41.88333333,24.34583333,205.0125
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-25,2022,2,25,,2.0375,36.16666667,244.6583333,0,69.9875,,,677.3625,28.16666667,1.19166667,48.9875,24.57916667,216.9375
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-24,2022,2,24,,1.87083333,37.42083333,194.725,0,70.2375,,,677.075,27.1625,0.87916667,43.51666667,24.1625,168.7208333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-23,2022,2,23,,2.23333333,38.0625,206.025,0.00833333,69.75,,,677.2708333,20.9,1.14166667,34.67083333,24.11666667,218.85
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-22,2022,2,22,,1.9875,33.37916667,230.875,0,69.44583333,,,677.3666667,18.45833333,1.08333333,35.5875,23.5625,221.9458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-21,2022,2,21,,1.86666667,27.275,230.6083333,0,71.2375,,,677.425,14.575,0.7375,32.09583333,23.5,235.5041667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-20,2022,2,20,,1.9875,28.39166667,221.8916667,0,77.41666667,,,677.475,14.0375,0.90833333,25.5875,22.9375,195.8375
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-19,2022,2,19,,2.02916667,32.51666667,197.9416667,0.25,80.04583333,,,677.2541667,16.4,0.75416667,29.97083333,22.47916667,172.625
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-18,2022,2,18,,2.2125,37.30416667,218.9375,0.01666667,71.86666667,,,676.7875,24.46666667,0.95,41.59583333,24.30833333,202.5791667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-17,2022,2,17,,1.8375,32.44583333,241.8916667,0,72.22916667,,,677.1541667,20.27083333,1.3125,37.91666667,24.57916667,217.425
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-16,2022,2,16,,2.02083333,31.55416667,248,0,73.05833333,,,677.425,17.4625,1.25416667,34.8875,24.21666667,234.8791667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-15,2022,2,15,,1.92916667,26.85,186.5083333,0.025,80.25416667,,,677.4958333,15.9625,3.87777778,29.27083333,23.025,181.1583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-14,2022,2,14,,1.95416667,31.99583333,207.7916667,1.45833333,81.65416667,,,677.2833333,14.3,,25.79166667,22.84166667,175.8
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-13,2022,2,13,,1.9875,32.42916667,160.4833333,0.19583333,73.8625,,,676.4166667,15.4125,,25.62083333,24.21666667,210.0458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-12,2022,2,12,,1.85833333,28.10833333,222.1666667,0,72.34166667,,,676.0708333,16.3125,,32,24.27916667,217.7166667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-11,2022,2,11,,1.90833333,22.02083333,168.3458333,0,73.79166667,,,676.0791667,13.4,,30.6625,23.25833333,205.3208333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-10,2022,2,10,,1.55833333,17.94166667,151.0125,0.07916667,78.79166667,,,676.7083333,9.74166667,,25.3625,22.59583333,169.3083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-09,2022,2,9,,1.59583333,17.39166667,158.0708333,0.04166667,84.3875,,,677.3208333,10.78333333,,26.8875,21.55,139.0458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-08,2022,2,8,,1.31666667,21.32083333,170.825,0.825,87.55416667,,,677.8208333,12.17916667,,23.52916667,21.4875,94.90416667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-07,2022,2,7,,1.89583333,26.47916667,236.5791667,0.35416667,83.225,,,677.775,11.525,,19.24166667,21.95,114.3833333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-06,2022,2,6,,1.9625,26.22083333,268,0.07083333,77.50416667,,,677.325,16.1,,25.12916667,22.97916667,173.9833333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-05,2022,2,5,,1.9125,25.475,175.3416667,0.075,78.40833333,,,677.7625,18.39583333,,29.49166667,22.8875,166.3
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-04,2022,2,4,,1.95833333,27.1375,206.375,0.03333333,79.5125,,,677.9625,21.02916667,,33.15,22.95833333,177.6833333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-03,2022,2,3,,1.91666667,33.90833333,194.4083333,0.03333333,67.12083333,,,677.3,19.4625,,37.225,24.15416667,232.2
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-02,2022,2,2,,1.87083333,31.2125,210.1333333,0,69.48333333,,,676.8083333,15.60833333,,31.95,23.54166667,241.4625
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-02-01,2022,2,1,,1.9,23.00833333,182.4916667,0,73.64166667,,,677.275,13.69166667,,29.5375,22.30416667,195.1791667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-31,2022,1,31,,1.94583333,28.2,221.5416667,0,74.925,,,677.8291667,12.53333333,,24.12083333,22.375,152.4583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-30,2022,1,30,,2.05833333,28.89583333,184.8125,0.00833333,72.13333333,,,678.2833333,13.1625,,22.26666667,22.37083333,152.3166667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-29,2022,1,29,,1.89583333,28.96666667,173.1125,1.0625,80.84583333,,,678.2208333,14.00416667,,22.90416667,22.075,150.6791667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-28,2022,1,28,,1.975,30.75,212.1416667,0.14166667,70.19166667,,,677.6333333,16.00416667,,31.00833333,23.5875,218.3208333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-27,2022,1,27,,2.09166667,27.76666667,188.325,0,72.04166667,,,677.5666667,16.425,,32.69166667,23.525,199.2125
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-26,2022,1,26,,1.9375,25.5625,218.4166667,0.025,75.2625,,,677.2125,14.92916667,,28.62083333,23.4375,175.85
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-25,2022,1,25,,2.0625,30.85416667,261.5791667,0.3875,78.17916667,,,676.85,14.9125,,26.77916667,23.68333333,179.0625
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-24,2022,1,24,,2.09583333,31.44166667,173.3375,0.36666667,73.57916667,,,676.125,16.32916667,,31.26666667,24.21666667,191.0708333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-23,2022,1,23,,2.06666667,28.25416667,215.4833333,0,74.25416667,,,676.4583333,14.51666667,,25.30416667,23.99583333,196.2
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-22,2022,1,22,,2.09583333,26.47083333,195.2666667,0.05,77.10416667,,,677.1166667,15.60416667,,28.20416667,23.8125,186.9458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-21,2022,1,21,,1.94166667,28.7625,217.2916667,0,68.74166667,,,676.8375,16.525,,36.09583333,25.09166667,219.5375
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-20,2022,1,20,,1.75833333,24.92916667,201.2041667,0,64.875,,,676.5583333,15.64583333,,38.09166667,24.6625,231.8875
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-19,2022,1,19,,1.91666667,24.85416667,218.7916667,0,73.1,,,677.1833333,15.2625,,32.87083333,23.8125,189.8458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-18,2022,1,18,,2.1625,24.125,242.8833333,0,76.8375,,,677.6833333,16.21666667,,31.64166667,23.53333333,183.6291667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-17,2022,1,17,,2.06666667,26.18333333,235.1625,0,76.175,,,677.9916667,16.01666667,,33.15,23.6,190.3916667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-16,2022,1,16,,1.90833333,23.975,262.55,0,75.4,,,678.2458333,13.03333333,,24.01666667,23.40833333,193.9458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-15,2022,1,15,,1.92916667,23.375,243.7,0,75.01666667,,,678.7291667,12.65416667,,23.6625,23.19166667,215.7458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-14,2022,1,14,,1.8125,20.6,192.925,0.03333333,78.90416667,,,679.0625,10.49583333,,21.80416667,21.63333333,136.3
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-13,2022,1,13,,1.8625,22.70833333,208.6041667,0.19166667,77.05416667,,,678.8041667,11.97916667,,24.14166667,22.50833333,171.3916667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-12,2022,1,12,,2.02083333,24.54166667,218.8541667,0,74.95416667,,,678.2333333,13.68333333,,27.9875,22.75,182.8791667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-11,2022,1,11,,1.7875,24.37916667,138.6625,0,78.65833333,,,678.4208333,14.55833333,,26.88333333,22.20416667,132.3583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-10,2022,1,10,,1.80416667,27.84166667,217.8333333,0.025,73.18333333,,,677.9625,15.00833333,,26.28333333,23.12916667,156.9375
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-09,2022,1,9,,1.95,24.94583333,193.7791667,0.00833333,73.52083333,,,678.5083333,18.45416667,,31.25,23.35416667,192.7083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-08,2022,1,8,,1.50833333,22.8625,201.8708333,0,73.35416667,,,678.9708333,19.53333333,,37.72083333,22.61666667,182.4875
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-07,2022,1,7,,1.39583333,19.02083333,187.2041667,0,77.34166667,,,678.0333333,23.11666667,,44.125,21.925,80.3375
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-06,2022,1,6,,1.84583333,28.92083333,232.6,0,67.52083333,,,676.5916667,15.875,,33.77916667,22.97916667,228.4333333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-05,2022,1,5,,1.7375,25.85416667,237.9958333,0,67.65416667,,,676.2791667,14.64583333,,33.76666667,22.87083333,226.6458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-04,2022,1,4,,1.84166667,25.2125,198.8458333,0,69.44583333,,,677.2666667,13.8125,,29.3875,23.4625,231.5666667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-03,2022,1,3,,1.875,21.53333333,216.6333333,0,70.19583333,,,678.2208333,12.75833333,,27.975,23.62083333,183.375
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-02,2022,1,2,,1.8125,23.1625,222.275,0,73.08333333,,,677.675,11.69166667,,21.61666667,23.9875,222.2333333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-01-01,2022,1,1,,1.8125,21.875,219.4041667,0,75.70833333,,,676.9333333,15.53333333,,26.12083333,23.57083333,183.675
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-31,2021,12,31,,1.7375,20.37083333,200.7,0,75.5375,,,676.7375,18.3875,,32.67916667,23.39166667,210.2583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-30,2021,12,30,,1.58333333,15.95833333,166.2541667,0,78.21666667,,,677.6083333,11.4375,,26.22916667,22.7375,184.9166667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-29,2021,12,29,,1.69583333,17.39583333,211.75,0.79166667,79.45,,,677.6916667,9.9,,23.07916667,23.19166667,131.3875
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-28,2021,12,28,,1.825,19.03333333,188.3541667,0,79.775,,,677.1083333,9.2625,,23.84166667,23.34583333,196.1666667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-27,2021,12,27,,1.26666667,12.84166667,187.7958333,0.32083333,86.67916667,,,677.4916667,9.02916667,,19.72916667,22.125,112.8791667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-26,2021,12,26,,1.625,14.73333333,190.775,0,78.44583333,,,677.5708333,9.2375,,20.06666667,23.61666667,177.9958333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-25,2021,12,25,,1.90833333,16.5375,167.1791667,0,78.89166667,,,677.3416667,12.10416667,,22.04166667,23.75833333,210.7625
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-24,2021,12,24,,1.7875,16.35416667,225.7375,0,81.50416667,,,678.0916667,16.325,,30.07083333,23.25,152.8333333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-23,2021,12,23,,1.625,15.60833333,237.0125,1.1125,89.15416667,,,678.6541667,10.5625,,18.07916667,21.49583333,106.1583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-22,2021,12,22,,1.77083333,13.94583333,205.7708333,1.3125,87.20416667,,,678.3916667,10.21666667,,18.04166667,21.60416667,101.1583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-21,2021,12,21,,2,18.47083333,231.2875,1.13333333,81.19583333,,,677.0208333,9.14166667,,18.00833333,22.6375,142.1375
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-20,2021,12,20,,1.8875,19.6375,189.5916667,0.0875,78.74166667,,,676.6541667,10.525,,23.22916667,23.29166667,178.9708333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-19,2021,12,19,,1.99583333,20.4,212.7083333,0.15,77.1375,,,676.9041667,11.8625,,24.15,23.90416667,190.0166667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-18,2021,12,18,,1.86666667,16.425,205.5208333,0.0125,80.57083333,,,676.9583333,12.10833333,,26.53333333,23.36666667,141.5166667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-17,2021,12,17,,2.0375,20.15,169.0041667,0.09166667,78.54583333,,,676.3541667,12.36666667,,28.15833333,24.05833333,178.6833333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-16,2021,12,16,,1.83333333,18.92916667,176.5583333,0.29545455,74.84583333,,,676.0083333,13.65416667,,32.95,23.90416667,161.7333333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-15,2021,12,15,,1.69583333,23.93333333,222.0541667,0.39130435,72.6125,,,676.8791667,13.7875,,30.65833333,23.8875,157.0708333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-14,2021,12,14,,1.875,24.75,192.0041667,0.8,72.37083333,,,677.5125,11.9875,,28.10833333,23.07083333,198.1333333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-13,2021,12,13,,2.19166667,28.02083333,210.0291667,0.47083333,75.4625,,,677.625,9.61666667,,20.45833333,22.88333333,175.6916667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-12,2021,12,12,,2.04166667,26.24166667,226.8375,1.98333333,72.6625,,,677.4416667,10.13333333,,22.06666667,23.675,197.2583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-11,2021,12,11,,1.95,23.62083333,172.0375,0.16666667,72.02916667,,,676.2666667,12.0875,,27.43333333,23.89583333,175.6541667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-10,2021,12,10,,1.92916667,24.00416667,208.5416667,0.00833333,73.47916667,,,676.0291667,13.47916667,,31.06666667,24.37083333,174.8291667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-09,2021,12,9,,2.02916667,23.46666667,201.4208333,1.17916667,72.025,,,676.8583333,12.48571429,,26.87142857,24.4375,198.7583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-08,2021,12,8,,1.57916667,20.65833333,237.8458333,0,71.1125,,,677.0791667,,,,24.10416667,206.8083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-07,2021,12,7,,1.70416667,19.61666667,178.7958333,0,71.19583333,,,676.775,17.77391304,,38.58695652,24.24166667,213.5125
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-06,2021,12,6,,1.79166667,19.6875,187.325,0,73.175,,,677.475,12.31666667,,29.14583333,24.44166667,195.0458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-05,2021,12,5,,1.8375,19.99583333,212.7958333,0.01666667,73.1125,,,677.1125,11.45833333,,23.96666667,24.46666667,213.5583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-04,2021,12,4,,1.91666667,22.0875,187.3208333,0,74.85833333,,,676.6541667,12.72083333,,28.03333333,24.0375,204.0208333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-03,2021,12,3,,1.8125,19.16666667,206.3708333,0,72.80833333,,,676.2583333,11.30416667,,29.65833333,23.85,217.4083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-02,2021,12,2,,1.71666667,16.34166667,217.9833333,0.025,75.7875,,,677.3083333,9.925,,25.85833333,22.77083333,188
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2021-12-01,2021,12,1,,1.80416667,18.3375,206.7916667,0.05,76.7875,,,678.15,6.0375,,16.55833333,22.9875,224.2708333
